epoch,train_loss,validation_loss
1,0.003496418167331675,0.0012526686230893652
2,0.001979801113754863,0.0012360577731322607
3,0.0009853050486306517,0.0010230475578489066
4,0.000536570521715958,0.000705927535711757
5,0.00040960468567252455,0.0005908644211182718
6,0.0003775601995118303,0.00047171301454309916
7,0.00036748007128419534,0.00042664990364856215
8,0.0003605657984549501,0.0004276428607700386
9,0.0003589831798751771,0.0003814139140339353
10,0.0003485342343415781,0.00035438576101315286
11,0.00033974141496134394,0.00034266915545317386
12,0.0003342906518614026,0.0003622194406147724
13,0.00033043739316955143,0.0003383793190215251
14,0.00032354636481401875,0.00031536860516336517
15,0.0003184729946760326,0.00029945260951346245
16,0.00031325788058321745,0.0003007383724236797
17,0.0003092318096049625,0.0002940731142008428
18,0.00030438377183188235,0.0002709574106808848
19,0.00029758579659638315,0.00028133169291339914
20,0.000294112078309687,0.0002649238466106013
21,0.00029469624054334354,0.0002503461161583086
22,0.0002887638468776289,0.00024116808068149904
23,0.00028140614612026573,0.00025144738202981454
24,0.0002770906278158512,0.00024522225857568107
25,0.0002746116410163613,0.0002235864534582436
26,0.00026800827091212756,0.00021831855791851378
27,0.0002634651297981259,0.00021064142902205648
28,0.0002598858097352877,0.00021119267302847133
29,0.00025499655154071117,0.00020993786269121498
30,0.0002503188717710768,0.0002078003641515297
31,0.00024623094623898404,0.00017896746253154847
32,0.00024001491715858574,0.00018715299556824387
33,0.00023982331285314097,0.00017717656288420387
34,0.00023393329215556604,0.00018074444117497501
35,0.0002340548511498974,0.00017072235035788948
36,0.0002272768683883494,0.00016048795854606594
37,0.0002215720157451031,0.00015734692206813186
38,0.0002205718115217024,0.00016720642802427145
39,0.00021568294734821517,0.00015441253924198273
40,0.00021165452171165264,0.00014649219735219269
41,0.00021042831859319254,0.00015380477598170644
42,0.0002040391724003972,0.0001433347226373239
43,0.00020141573508281746,0.00013576165431939798
44,0.00020071347901058414,0.00013864275949771086
45,0.00019586021199021768,0.00013879261654436433
46,0.00019431014112103446,0.00013425075840419102
47,0.0001878935048858431,0.00012724020637474768
48,0.00019006952440642,0.0001254894590263357
49,0.0001833829272355396,0.0001267502558069107
50,0.00017942024377710965,0.0001227531449488653
51,0.0001775030222276443,0.00012261983743992345
52,0.00017517393409516868,0.00012700249179704924
53,0.00017003176730303636,0.00011777901265034843
54,0.00017311247057779345,0.00012646498283917969
55,0.00016821989722040818,0.0001163319817443104
56,0.00016193911711911586,0.00011171739173050093
57,0.0001616499780644771,0.00011205717180107779
58,0.00015563903114194623,0.00010967022285900264
59,0.0001549514458500648,0.0001095847861071963
60,0.00015249816928737897,0.00010924868004016739
61,0.0001508716745076569,0.00010611487569231633
62,0.0001473682500200535,0.00010198373181731708
63,0.0001487250266928963,0.00010532879243804618
64,0.00014064204498665293,9.928205898145552e-05
65,0.00014029883097783693,9.956565956624048e-05
66,0.00013902228396159682,0.00010158750178432496
67,0.00013953485027400203,9.966863705500283e-05
68,0.0001343443503534555,9.857371666785242e-05
69,0.00012979983924338873,9.547019898855643e-05
70,0.00012837937642035528,9.715956827665087e-05
71,0.00013483871836533296,0.00010258677861839092
72,0.00012831833950899482,8.71538735091436e-05
73,0.00012353163993662856,8.797503782977462e-05
74,0.00012026248594202801,8.931901296960997e-05
75,0.00011952851989842383,9.342807162464613e-05
76,0.00011708637658473191,8.755459612362263e-05
77,0.00011474371908137724,8.334940403131524e-05
78,0.0001125843207858938,8.603425206056502e-05
79,0.00011232662013815319,8.598701841020622e-05
80,0.0001124645666083749,8.839768334530582e-05
81,0.00011131921462449175,8.596269678982419e-05
82,0.00011230207407316172,8.79012968962974e-05
83,0.00010552710691062196,8.657306329563773e-05
84,0.00010391362944941915,7.941515769508737e-05
85,0.00010183181876956966,7.566610553895952e-05
86,9.989796403700338e-05,7.620080873508207e-05
87,0.00010027081228298743,7.631769481050592e-05
88,9.975624088550018e-05,7.585075311389139e-05
89,9.878763085407429e-05,7.267490982765204e-05
90,9.888459580448898e-05,7.240846687849115e-05
91,9.617588076607934e-05,7.948719275311752e-05
92,9.778680125532975e-05,7.371737172173137e-05
93,9.476552741292535e-05,7.882235739961279e-05
94,9.543771403676259e-05,7.321897671794122e-05
95,9.162063116816185e-05,7.054308433081572e-05
96,9.09858150266355e-05,6.854787078462994e-05
97,9.083663095795263e-05,7.442222834725505e-05
98,8.76851947950173e-05,6.957734127613993e-05
99,8.857199904643541e-05,7.24716300063551e-05
100,9.205025027331951e-05,6.710807390756789e-05
101,8.79326990388518e-05,6.666188634281474e-05
102,8.816547378983767e-05,6.865822847157974e-05
103,8.776907761361948e-05,7.465049072497401e-05
104,8.709201265730172e-05,6.762509125391396e-05
105,8.763446520640363e-05,6.746199095850725e-05
106,8.343720305038958e-05,7.254492631878684e-05
107,8.533869996779396e-05,7.090368343645994e-05
108,8.564132249219961e-05,6.618047300836806e-05
109,9.100757405958468e-05,6.152028644348538e-05
110,8.6459613810911e-05,7.207856036990332e-05
111,8.542306046147392e-05,7.62784407087442e-05
112,8.411810736293523e-05,7.929283336452155e-05
113,8.279917863178703e-05,6.732615609519252e-05
114,8.421364857040135e-05,7.256126984533298e-05
115,8.236130441998879e-05,6.716914252178107e-05
116,8.506714586793475e-05,8.000389490446332e-05
117,8.239612982699356e-05,6.845050719150743e-05
118,8.183867802050054e-05,7.028082245059084e-05
119,8.31634922575858e-05,6.947460274104369e-05
120,8.049693122803531e-05,6.124890613234362e-05
121,8.136762023371245e-05,6.321840980486074e-05
122,7.922248087390575e-05,6.872742403823334e-05
123,8.023664409264765e-05,6.111332123683361e-05
124,7.903591912783964e-05,6.310675524675004e-05
125,8.05494971099272e-05,6.597241733320243e-05
126,7.789834687656644e-05,6.132930126610283e-05
127,7.729675463553284e-05,6.481386206629878e-05
128,7.649089004625163e-05,6.569051239620929e-05
129,7.864851151774243e-05,6.258429846019328e-05
130,7.789446753976032e-05,7.020996089628824e-05
131,7.574598624411245e-05,6.543367176709007e-05
132,8.029748536479464e-05,8.790674440289406e-05
133,7.938946364744984e-05,6.229113636614405e-05
134,7.622688193909644e-05,6.0930183047186994e-05
135,7.426098489700946e-05,6.546065841653375e-05
136,7.652857138841276e-05,6.32455443039293e-05
137,8.020435224734576e-05,6.159933061324077e-05
138,7.650427010463474e-05,6.426191332586417e-05
139,7.406049154689567e-05,6.315775813063365e-05
140,7.720551136765382e-05,6.458320118894886e-05
141,7.706612697445472e-05,6.352633777334075e-05
142,7.591050261213131e-05,6.172934486474832e-05
143,7.563985909009305e-05,6.569357355540138e-05
144,7.246920770696033e-05,6.0205064287846616e-05
145,7.280089347042104e-05,6.448606243417772e-05
146,7.320082842288699e-05,6.292172697110754e-05
147,7.526185323330192e-05,6.740593565582487e-05
148,7.51699490079873e-05,8.579970299366489e-05
149,7.541318964385837e-05,6.508150733596738e-05
150,7.70799597022734e-05,6.89688388576846e-05
