epoch,train_loss,validation_loss
1,30.03799374112945,11.653487866198137
2,11.384624104869507,8.799603607882712
3,5.494725796176946,10.150822369940213
4,3.4518457885797327,11.8587643966653
5,2.383965413548473,10.627537521834782
6,1.7981013352861541,9.869927174627664
7,1.3903294116846052,8.276980594394255
8,1.0619646010041708,6.537485170717686
9,0.7618564882980227,5.38878692357097
10,0.5497588753543609,3.671009264122342
11,0.3909917496663669,2.4322273268697114
12,0.29586764656291215,2.110877563917777
13,0.2503515457903352,1.8605897946393934
14,0.22137052192011267,1.639938769627248
15,0.20606333501783838,1.5709777099003128
16,0.19149815216954216,1.5959789595772906
17,0.17871891932167924,1.3467330680776857
18,0.1715290661240376,1.361619229014211
19,0.1660945942892195,1.2736008950745763
20,0.16002367734517436,1.1856116981657403
21,0.15702897387014583,1.165267798837924
22,0.14285438840085354,1.221473010671754
23,0.14211551334008907,1.1170774490726414
24,0.13527802745475093,1.0722982650543644
25,0.12953070543912018,1.102833741347553
26,0.12576513392030803,1.0527777194655619
27,0.12267815422917791,1.0178483674372045
28,0.11960567381629493,1.0172993645344506
29,0.11509742921661296,0.9554120467100986
30,0.11461713319147464,0.9148346863584842
31,0.11149889198615266,0.8299761154122558
32,0.10823074271033534,0.8127220210945933
33,0.10876683332368672,0.820617436674064
34,0.10713014186172698,0.9145431574184635
35,0.101555741739884,0.8773621565204267
36,0.09860883318719976,0.8231412107544659
37,0.09799904816841484,0.7783990989990927
38,0.09352942903314407,0.7084056089269052
39,0.09626180398401543,0.7818375137646133
40,0.092839590631396,0.7309886408856614
41,0.08971810782237685,0.716279403681871
42,0.09135986140460442,0.6983991380839333
43,0.08743095932119622,0.6554641468154788
44,0.08450605530933074,0.6988388356916329
45,0.08717821640269671,0.6627041136555174
46,0.0855547859138869,0.6493855570896165
47,0.08111976065358414,0.6368667547445644
48,0.082205173919533,0.5996395298988503
49,0.08243954278793034,0.6124187966347577
50,0.07874902238709541,0.6236817855339262
51,0.0795994874388567,0.5460705973383144
52,0.0808798146937116,0.5658839321923385
53,0.07541636080528841,0.6374304983107912
54,0.07481643393802188,0.5655134632833093
55,0.07509971504220825,0.5948778008902232
56,0.0761544479147755,0.5702429673823654
57,0.07413662759374225,0.547692331908834
58,0.07130764063530934,0.5353739469784788
59,0.0784455901259035,0.5054128202047031
60,0.07064631806879883,0.5041818648423443
61,0.06955533698103275,0.506706977983332
62,0.0688875027989746,0.46355079619212725
63,0.06948953709331354,0.5196545456778222
64,0.06808616998024118,0.49466243230662926
65,0.06646998779806608,0.5009220794480779
66,0.0655899017510762,0.4710668341069927
67,0.06837089112647729,0.43339942820895777
68,0.06592804849852714,0.5030983705694071
69,0.06357908020978219,0.45071302608548525
70,0.062494603764760195,0.43109551446474625
71,0.062302564078655566,0.4559460737657928
72,0.0651149436694407,0.4647919525955649
73,0.0623982129503487,0.45780122556171915
74,0.0619222474297932,0.425780966730118
75,0.05977662520656918,0.4363752020289361
76,0.060560801680078644,0.4258361028484236
77,0.05916925562097741,0.4219616424684078
78,0.05934266977491893,0.3843074518092862
79,0.05935549023763109,0.4380146737422144
80,0.06040270209371182,0.41711443169760276
81,0.05938385316756959,0.39691623289181877
82,0.05526295887029751,0.3758039424830961
83,0.05748705892932556,0.4193017823928219
84,0.05465008212686682,0.3643276409993032
85,0.05750783259213049,0.38750413932930616
86,0.053385954738916455,0.3950885670389773
87,0.05509994841044898,0.35046221864982163
88,0.057536441168984036,0.42069379420242936
89,0.054124308335405144,0.3804767035452161
90,0.054959475949073744,0.3862651877107061
91,0.051823107413604914,0.3805616243050758
92,0.05309029623337393,0.3886551848110262
93,0.051590136433712915,0.3425626674771022
94,0.0514093427802589,0.36829383518232933
95,0.05062631899087094,0.3967875528966267
96,0.05429782023881018,0.3529273830643161
97,0.05038590086881027,0.3742713752268995
98,0.05138012431219279,0.3267499590055332
99,0.05141351367304109,0.3598333086114642
100,0.048284736539527244,0.36353433276097774
101,0.050953787338091416,0.3617081876189018
102,0.049353365309330856,0.34548946106252837
103,0.049310819492351055,0.35605638684336266
104,0.04742604173651349,0.294982226943849
105,0.0477592483182461,0.33287023437944874
106,0.04727730207566206,0.3608908190785534
107,0.048153072709166266,0.3098893463690683
108,0.045768283428954705,0.28350970382083773
109,0.04659335266079132,0.3467038051534875
110,0.04800295625542843,0.31399662884598284
111,0.04617471461834168,0.3166740316986444
112,0.043739237704861336,0.32341967516193676
113,0.04515578024549491,0.3290512347137671
114,0.04513513900134002,0.3504490898231654
115,0.04438499568248077,0.3166514688009028
116,0.04818087594385373,0.2855945264349998
117,0.04487229288799221,0.2957208409254846
118,0.04429337661737838,0.2977770459451935
119,0.042633591328947056,0.28087701747339316
120,0.04213079701957345,0.3032223817942254
121,0.046072225617281554,0.3057367443861373
122,0.04150201009681911,0.26448810277877777
123,0.041284556781846185,0.3307555079524625
124,0.043152909806186676,0.2962403595970687
125,0.04110874500463419,0.259883945302309
126,0.0426582263554991,0.2766981737321373
127,0.039843011876560856,0.2826517770446443
128,0.039968932440575415,0.26120526598648436
129,0.041849681038933266,0.305972106237108
130,0.04138220686675998,0.270910077041245
131,0.03919331555728373,0.25503530579720696
132,0.04061600939614231,0.2944879914876645
133,0.03885513070025989,0.27845574887730984
134,0.03727043418314078,0.2766364604796774
135,0.040343834520482826,0.2526280643305286
136,0.039792054930748354,0.2919584242797351
137,0.037792614980572625,0.2989297950832547
138,0.036835005190150025,0.29351567630129877
139,0.03781653003333903,0.26573913039640806
140,0.03714361391599325,0.2816427795235907
141,0.03658118449572508,0.2504945382963109
142,0.034815871527078275,0.2815695524886056
143,0.0360965438696229,0.25188775686744863
144,0.03519576893930915,0.2372514814908533
145,0.03615217867665942,0.2649783738438651
146,0.03513335264759057,0.2744730714992039
147,0.03578230067206432,0.27479312290661984
148,0.03487932907414969,0.24426583970342122
149,0.03623221710852975,0.2505912136111304
150,0.033904809667269914,0.2521268537032018
