epoch,train_loss,validation_loss
1,0.003689216713330842,0.0012435693817293666
2,0.002257558807050926,0.000992645367198515
3,0.00104098758762481,0.0008982410478517296
4,0.000534553930929529,0.0005667639183665865
5,0.0004066811891496629,0.0005079039156323752
6,0.00038257314865486905,0.0004542939996783004
7,0.00037264322766885656,0.00042221308693987333
8,0.0003661064550536072,0.00040771140999761133
9,0.0003583070042675445,0.0003937528679249479
10,0.00035006136976721786,0.0003665824270376525
11,0.000351790127932248,0.0003794225279694608
12,0.00034294424381239424,0.0003631387565013944
13,0.00033522267778478553,0.0003646370437671308
14,0.00033003361061613586,0.0003541421398017304
15,0.00032891591038387586,0.00033315961485747464
16,0.00032722713136532,0.00031108453324591915
17,0.00032791207324304214,0.0003188338527987398
18,0.0003128699316031976,0.0003251668528463818
19,0.00031261923073162866,0.0003025808654436258
20,0.0003081681002470813,0.0003012331297368607
21,0.000304511320079162,0.00030299980308862287
22,0.00030150401187677926,0.00030253283526038933
23,0.0002923593103770574,0.0002919273545988459
24,0.00028632282948351344,0.0002693936425286195
25,0.0002844664759271634,0.00027423901693604514
26,0.00027810756932637504,0.00025664526798806176
27,0.0002740123246160295,0.0002672836600694457
28,0.0002746688810771809,0.00023244641495483065
29,0.00026388250567376475,0.00022798156859541854
30,0.00025978884205708617,0.0002245700785690351
31,0.0002530744602744437,0.00022312920854309588
32,0.00024971959138794385,0.00021461710840751258
33,0.00024347987015511298,0.00020085437487923685
34,0.0002390260104389686,0.00019833992194131147
35,0.0002368920106390682,0.00019056710809699345
36,0.00023748220976432222,0.000195323163699211
37,0.00022893712701230247,0.00018533110089038736
38,0.0002266782694145451,0.00017802759589867435
39,0.00022093895286577617,0.00017172479148985507
40,0.0002135114825901208,0.0001640471010837059
41,0.00020925456321017126,0.00016211398133609778
42,0.00020820585749422194,0.00016337288599371
43,0.0002077071703917178,0.00015975608350219043
44,0.00020356024203118942,0.00016023357733271093
45,0.00019920026203444006,0.00015470207980301218
46,0.00019753259659348278,0.00014929341186498192
47,0.00019090203537844663,0.00014591141084135245
48,0.00018632341251883383,0.0001348489937930224
49,0.00019013904758157586,0.00013664294198161117
50,0.0001802079592515597,0.0001342375790240577
51,0.0001786352668927781,0.0001433902135801818
52,0.0001733998162585646,0.00012949484921849863
53,0.00017182295899884027,0.00013181743253568267
54,0.0001718384472645475,0.0001276361116207264
55,0.00016685375414206258,0.0001264606959622983
56,0.0001655895455973104,0.00012425146796168844
57,0.0001623634703015495,0.00011975803593684455
58,0.0001625417042567059,0.00012675871572120128
59,0.00015548606552491848,0.00012528614899984467
60,0.00015547911530261092,0.0001244259034562562
61,0.00015025623114158393,0.00011736029931773074
62,0.0001489878124689232,0.00013574281317579973
63,0.0001509526916950943,0.00011988165964226387
64,0.0001458368329062628,0.00011739929119954605
65,0.00013999675383507862,0.00011345959529572619
66,0.00014164882660321897,0.00010964661477946117
67,0.00013696131451391177,0.00011027089838682932
68,0.00013342345946040237,0.00011659988004573367
69,0.0001359739105147601,0.00011411389560127318
70,0.0001285914766986213,0.00011516363004888871
71,0.00013014942195201391,0.0001091497255185304
72,0.00012781461874170524,0.00010791250857990992
73,0.00012720723834158074,0.00011106483746829189
74,0.0001234528624574094,0.00010762492012904387
75,0.00012000372541894825,0.00010747893889965666
76,0.00012116194945229196,0.00011339371227310235
77,0.0001225310378951784,0.00011310404607147661
78,0.00011970827789615303,0.0001047759561842778
79,0.00011516313130286975,0.00010310646985491658
80,0.00011406258365258428,0.00010478126663403962
81,0.00011248901648866525,0.0001072736883577686
82,0.00011363960400285554,9.952157161583402e-05
83,0.00010985414260409776,0.00010077890651686382
84,0.00010890928570331909,0.00010182671681941314
85,0.00010757036711072176,9.912435085175777e-05
86,0.0001085688685499249,0.00010106058502582649
87,0.00010606587588578347,9.771250234054938e-05
88,0.00010440785636573315,9.932616782635513e-05
89,0.0001023627706384667,9.60173255028709e-05
90,0.00010091116008982873,9.408671932519624e-05
91,0.00010185854788123615,0.00011081113410284436
92,0.00010042516363896177,9.647358676342012e-05
93,0.00010226123619514881,0.00010066567479430767
94,9.915917752365495e-05,9.654794735084372e-05
95,9.775156390788905e-05,0.00010279853212227935
96,0.00010005038472980408,9.205359181475101e-05
97,9.734173760343122e-05,9.30914023845829e-05
98,9.817239770795122e-05,9.985309190499488e-05
99,9.56439195807303e-05,9.511309827580059e-05
100,0.00010077502151377954,8.939420784972122e-05
101,9.532746608659897e-05,8.585656152433964e-05
102,9.381595698205852e-05,9.259904163168601e-05
103,9.337606415037235e-05,9.680001957799749e-05
104,9.165399125159853e-05,8.742606245855184e-05
105,9.16421992076885e-05,8.647869901850631e-05
