s,x,y,yaw,curvature
232.04932444757682,147.5606975954895,121.81245760452308,1.8256105821792135,0.01260232155602468
232.21566804933136,147.51859918641244,121.97338587507778,1.827710704253609,0.012648100814562033
232.3820116510859,147.47616228872195,122.13422521714182,1.8298184476764368,0.012693955079293743
232.54835525284042,147.43338586414364,122.29497459248051,1.8319338247853487,0.01273988267093045
232.71469885459496,147.39026887601605,122.45563295496515,1.8340568476355381,0.012785881872575773
232.8810424563495,147.34681028938064,122.61619925055244,1.836187527993447,0.012831950929408543
233.04738605810402,147.303009071073,122.7766724172656,1.8383258773304423,0.012878088048369195
233.2137296598586,147.25886418981503,122.93705138517525,1.8404719068164255,0.012924291397850516
233.38007326161312,147.21437461630882,123.09733507638168,1.8426256273133923,0.012970559107392723
233.54641686336765,147.16953932333163,123.2575224049981,1.8447870493689456,0.013016889267383746
233.7127604651222,147.12435728583193,123.41761227713502,1.8469561832097678,0.013063279928764566
233.87910406687672,147.07882748102713,123.57760359088455,1.849133038735018,0.013109729102739652
234.04544766863125,147.0329488885023,123.73749523630691,1.8513176255097115,0.013156234760493562
234.2117912703858,146.98672049031015,123.8972860954173,1.8535099527580332,0.013202794832913202
234.37813487214032,146.94014127107243,124.05697504217397,1.8557100293566169,0.013249407210316646
234.54447847389486,146.89321021808266,124.2165609424671,1.8579178638277698,0.01329606974218818
234.7108220756494,146.84592632140976,124.376042654109,1.8601334643326597,0.013342780236920575
234.87716567740392,146.7982885740035,124.53541902682535,1.8623568386644607,0.013389536461564409
235.04350927915846,146.75029597180048,124.69468890224759,1.8645879942414556,0.013436336141584956
235.209852880913,146.70194751383258,124.85385111390612,1.8668269381000933,0.013483176960626767
235.37619648266752,146.65324220233498,125.01290448722528,1.869073676888024,0.013530056560286646
235.54254008442206,146.60417904285723,125.17184783951923,1.8713282168570764,0.013576972539894887
235.7088836861766,146.55475704437404,125.33067997998842,1.8735905638562134,0.013623922456305474
235.87522728793112,146.50497521939835,125.48939970971851,1.8758607233244486,0.013670903823695325
236.0415708896857,146.4548325840952,125.64800582167982,1.8781387002837358,0.013717914113373149
236.20791449144022,146.4043281583969,125.80649710072791,1.8804244993318147,0.01376495075359795
236.37425809319475,146.35346096611948,125.96487232360607,1.8827181246350415,0.013812011129407924
236.5406016949493,146.3022300350803,126.1231302589489,1.8850195799211873,0.013859092582459794
236.70694529670382,146.2506343972168,126.28126966728668,1.8873288684721992,0.013906192410878896
236.87328889845836,146.19867308870678,126.43928930105257,1.8896459931169618,0.013953307869120805
237.0396325002129,146.14634515008945,126.59718790458966,1.8919709562240117,0.01400043616784428
237.20597610196742,146.09364962638784,126.75496421416031,1.8943037596942442,0.014047574473796317
237.37231970372196,146.04058556723277,126.91261695795717,1.896644404953606,0.01409471990970957
237.5386633054765,145.98715202698702,127.07014485611474,1.8989928929457562,0.01414186955421224
237.70500690723102,145.93334806487172,127.22754662072388,1.9013492241247345,0.014189020441751465
237.87135050898556,145.8791727554789,127.38482095942977,1.9037126728310376,0.014204220030221497
238.0376941107401,145.82462618854115,127.54196692300904,1.9060696443677765,0.014134371348518596
238.20403771249462,145.76971029689906,127.69898420485161,1.908414998201521,0.014064537553796422
238.37038131424916,145.71442720659059,127.8558725791677,1.9107487371622822,0.013994722882370554
238.5367249160037,145.65877904067298,128.01263183349283,1.913070864776918,0.0139249314764148
238.70306851775823,145.6027679190775,128.1692617685642,1.91538138525351,0.013855167384415475
238.8694121195128,145.5463959584684,128.32576219819816,1.917680303465822,0.013785434561650827
239.03575572126732,145.4896652721045,128.48213294916593,1.9199676249378337,0.013715736870695444
239.20209932302186,145.4325779697059,128.63837386107062,1.9222433558283685,0.013646078081947814
239.3684429247764,145.37513615732294,128.7944847862227,1.924507502915799,0.013576461874180589
239.53478652653092,145.31734193720962,128.95046558951685,1.9267600735828605,0.01350689183511181
239.70113012828546,145.2591974077001,129.10631614830743,1.9290010758015477,0.013437371461996485
239.86747373004,145.20070466308903,129.26203635228515,1.9312305181181193,0.013367904162237383
240.03381733179452,145.141865793515,129.417626103353,1.9334484096382063,0.013298493254013739
240.20016093354906,145.08268288484788,129.57308531550277,1.93565476001202,0.013229141966927418
240.3665045353036,145.02315801857935,129.72841391469186,1.937849579419674,0.01315985344266479
240.53284813705812,144.9632932717166,129.8836118387194,1.9400328785566145,0.01309063073567429
240.69919173881266,144.9030907166798,130.03867903710392,1.9422046686191683,0.013021476813857558
240.8655353405672,144.84255242120258,130.19361547096057,1.9443649612902059,0.012952394559274301
241.03187894232173,144.78168044823587,130.34842111287867,1.9465137687249188,0.012883386768859374
241.19822254407626,144.72047685585497,130.5030959467999,1.9486511035367222,0.012814456155151189
241.3645661458308,144.65894369716995,130.65763996789676,1.9507769787832743,0.012745605347030993
241.53090974758533,144.59708302023893,130.8120531824515,1.9528914079526265,0.0126768368904715
241.6972533493399,144.53489686798466,130.96633560773572,1.9549944049494927,0.012608153249294676
241.86359695109442,144.47238727811435,131.12048727189014,1.9570859840816484,0.012539556805937494
242.02994055284896,144.4095562830422,131.27450821380532,1.9591661600464558,0.01247104986222495
242.1962841546035,144.34640590981502,131.42839848300258,1.9612349479175206,0.012402634640149643
242.36262775635802,144.2829381800412,131.58215813951622,1.9632923631314796,0.012334313282656915
242.52897135811256,144.21915510982222,131.73578725377524,1.965338421474912,0.012266087854435316
242.6953149598671,144.1550587096868,131.88928590648703,1.9673731390713929,0.012197960342710942
242.86165856162162,144.09065098452882,132.0426541885208,1.9693965323686715,0.012129932658045704
243.02800216337616,144.02593393354715,132.1958922007923,1.9714086181259871,0.012062006635138333
243.1943457651307,143.96090955018877,132.349000054149,1.9734094134015123,0.011994184033627692
243.36068936688523,143.89557982209428,132.50197786925617,1.97539893553994,0.011926466538897557
243.52703296863976,143.82994673104642,132.6548257764841,1.9773772021601967,0.011858855762882516
243.6933765703943,143.76401225292122,132.8075439157952,1.979344231143287,0.011791353244874323
243.85972017214883,143.69777835764143,132.96013243663316,1.981300040620284,0.011723960452327797
244.02606377390336,143.63124700913303,133.11259149781196,1.9832446489604436,0.011656678781666121
244.1924073756579,143.56442016528388,133.26492126740683,1.985178074759454,0.011589509559084724
244.35875097741246,143.49729977790517,133.4171219226446,1.9871003368278224,0.011522454041353485
244.525094579167,143.42988779269498,133.56919364979686,1.9890114541793924,0.011455513416616237
244.69143818092152,143.36218614920494,133.72113664407252,1.9909114460199984,0.011388688805187688
244.85778178267606,143.29419678080828,133.87295110951214,1.9928003317362428,0.01132198126034687
245.0241253844306,143.2259216146713,134.0246372588829,1.9946781308844113,0.011255391769126814
245.19046898618512,143.15736257172637,134.17619531357502,1.9965448631795262,0.011188921253099797
245.35681258793966,143.0885215666478,134.32762550349833,1.9984005484845122,0.011122570569158214
245.5231561896942,143.01940050782935,134.47892806698113,2.0002452067995087,0.011056340510289852
245.68949979144872,142.95000129736445,134.63010325066898,2.0020788582513047,0.01099023180634805
245.85584339320326,142.88032583102836,134.7811513094248,2.0039015230828934,0.010924245124815848
246.0221869949578,142.81037599826286,134.93207250623067,2.0057132216431643,0.010858381071563701
246.18853059671233,142.74015368216206,135.08286711208962,2.007513974376721,0.010792640191600627
246.35487419846686,142.6696607594617,135.23353540592979,2.0093038018138145,0.010727022969818393
246.5212178002214,142.5988991005292,135.38407767450843,2.011082724560401,0.010661529831728358
246.68756140197593,142.5278705693564,135.53449421231804,2.0128507632883377,0.010596161144190569
246.85390500373046,142.45657702355444,135.68478532149277,2.0146079387256703,0.010530917216135069
247.020248605485,142.38502031434967,135.83495131171665,2.016354271647069,0.010465798299274789
247.18659220723956,142.31320228658248,135.9849925001327,2.018089782864365,0.010400804588809874
247.3529358089941,142.24112477870756,136.13490921125265,2.019814493217205,0.01033593622412357
247.51927941074862,142.16878962279586,136.28470177686893,2.0215284235638293,0.010271193289468381
247.68562301250316,142.09619864453745,136.43437053596892,2.0232315947719783,0.010206575814642595
247.8519666142577,142.0233538790689,136.5839159398749,2.0249195529248674,0.010086466098635172
248.01831021601222,141.95025830622185,136.73333891354798,2.026587220285286,0.009964385478231199
248.18465381776676,141.87691516364373,136.88264052577466,2.0282345690310795,0.009842170367446564
248.3509974195213,141.80332768561615,137.03182186240304,2.029861577375134,0.009719827762642099
248.51734102127583,141.72949910290225,137.18088402607145,2.031468224678627,0.009597364473899138
248.68368462303036,141.65543264261015,137.3298281359367,2.03305449142014,0.009474787126257544
248.8500282247849,141.581131528064,137.4786553274039,2.0346203591649896,0.009352102161035448
249.01637182653943,141.50659897868167,137.62736675185647,2.0361658105347766,0.009229315837228637
249.18271542829396,141.4318382098595,137.77596357638834,2.037690829177187,0.009106434232984892
249.3490590300485,141.35685243286346,137.92444698353586,2.039195399736034,0.008983463247151161
249.51540263180303,141.28164485472774,138.0728181710119,2.04067950782156,0.008860408600890171
249.68174623355756,141.2062186781588,138.22107835144098,2.042143139981027,0.008737275839362284
249.8480898353121,141.13057710144716,138.3692287520954,2.0435862836695815,0.00861407033347125
250.01443343706666,141.05472331838453,138.51727061463308,2.0450089272214145,0.008490797281669531
250.1807770388212,140.97866051818767,138.66520519483691,2.0464110598212333,0.00836746171182068
250.34712064057572,140.90239188542841,138.81303376235527,2.047792671476044,0.008244068483116053
250.51346424233026,140.82592059997012,138.9607576004438,2.04915375298725,0.008120622288043503
250.6798078440848,140.7492498369092,139.10837800571002,2.0504942959231,0.007997127654403484
250.84615144583933,140.67238276652347,139.25589628785792,2.051814292591456,0.00787358894737268
251.01249504759386,140.59532255422587,139.4033137694355,2.0531137360129197,0.007750010371610189
251.1788386493484,140.51807236052363,139.550631785583,2.0543926198943065,0.007626395973405104
251.34518225110293,140.44063534098373,139.69785168378408,2.05565093860249,0.0075027496428625405
251.51152585285746,140.36301464620288,139.84497482361715,2.0568886871385965,0.007379075116125982
251.677869454612,140.2852134217838,139.9920025765101,2.0581058611125904,0.007255375977633408
251.84421305636653,140.20723480831606,140.13893632549576,2.059302456718223,0.007131655662405282
252.01055665812106,140.12908194136273,140.2857774649693,2.0604784707083716,0.007007917458362374
252.1769002598756,140.0507579514512,140.43252740044827,2.0616339003707687,0.006884164508670274
252.34324386163013,139.97226596406995,140.57918754833318,2.0627687435041144,0.006760399814110796
252.50958746338466,139.8936090996696,140.72575933567154,2.063882998394593,0.006636626235475659
252.6759310651392,139.81479047366875,140.87224419992216,2.0649766637927893,0.006512846495982977
252.84227466689376,139.73581319646448,141.01864358872237,2.0660497388910013,0.006389063183713401
253.0086182686483,139.65668037344807,141.16495895965699,2.067102223300969,0.006265278754064734
253.17496187040283,139.5773951050236,141.31119178002922,2.0681341170320096,0.0061414955322226916
253.34130547215736,139.49796048663276,141.45734352663249,2.0691454204695603,0.006017715715648179
253.5076490739119,139.41837960878254,141.60341568552607,2.0701361343541427,0.005893941376576599
253.67399267566643,139.3386555570778,141.74940975181056,2.0711062597607377,0.0057701744645308455
253.84033627742096,139.2587914122574,141.89532722940703,2.0720557980785905,0.005646416808844093
254.0066798791755,139.1787902502348,142.0411696308362,2.0729847509914174,0.005522670121193296
254.17302348093003,139.09865514214204,142.18693847700138,2.073893120458056,0.005398935998140144
254.33936708268456,139.01838915437776,142.3326352969719,2.07478090869352,0.005275215923679766
254.5057106844391,138.93799534865872,142.4782616277689,2.075648118150494,0.0051515112717956365
254.67205428619363,138.85747678207505,142.6238190141528,2.076494751501242,0.0050278233090194635
254.83839788794816,138.77683650714874,142.76930900841302,2.0773208116199475,0.004904153196995004
255.0047414897027,138.6960775718957,142.9147331701585,2.078126301565481,0.004780501995045816
255.17108509145723,138.61520301989097,143.06009306611102,2.0789112245645924,0.00465687066274463
255.33742869321176,138.53421589033724,143.20539026989965,2.079675583995532,0.0045332600624847395
255.50377229496632,138.45311921813627,143.35062636185725,2.0804193833720976,0.004409670962052125
255.67011589672086,138.37191603396334,143.49580292881822,2.0811426263281163,0.004286104037197721
255.8364594984754,138.2906093643451,143.64092156391825,2.0818453166023403,0.004162559874209285
256.0028031002299,138.20920223173925,143.78598386639592,2.0825274580237902,0.004039038972481765
256.16914670198446,138.1276976546178,143.93099144139515,2.083189054497506,0.0039155417470867334
256.335490303739,138.04609864755275,144.07594589977006,2.0838301099907337,0.0037920685313390145
256.5018339054935,137.96440822130415,144.2208488578905,2.084450628519546,0.0036686195793612644
256.66817750724806,137.88262938291064,144.36570193745018,2.085050614135877,0.00354519506864508
256.8345211090026,137.80076513578257,144.51050676527493,2.0856300709149886,0.0034217951026091846
257.0008647107571,137.71881847979705,144.6552649731339,2.086189002943362,0.0032984197131534867
257.16720831251166,137.63679241139582,144.79997819755056,2.0867274143070134,0.0031750688632099368
257.3335519142662,137.5546899236846,144.9446480796161,2.087245309080231,0.003051742449288463
257.49989551602073,137.47251400653468,145.08927626480417,2.0877426913147445,0.0029284403040186063
257.66623911777526,137.39026764668654,145.2338644027863,2.0882195650293003,0.0028051621986870203
257.8325827195298,137.3079538278554,145.37841414724886,2.088675934199676,0.002681907845769979
257.99892632128433,137.22557553083837,145.52292715571133,2.0891118027491036,0.0025586769014610323
258.16526992303886,137.1431357336235,145.6674050893454,2.0895271745391213,0.0024354689681940706
258.3316135247934,137.06063741150012,145.81184961279536,2.0899220533608354,0.0023122835971611587
258.49795712654793,136.97808353717127,145.95626239399974,2.0902964429266078,0.0021891202908256363
258.66430072830246,136.89547708086684,146.10064510401378,2.0906503468621604,0.0020659785054301045
258.830644330057,136.81282101045923,146.24499941683234,2.090983768699096,0.0019428576535003301
258.99698793181153,136.73011829157875,146.38932700921478,2.0912967118678267,0.0018197571063430218
259.16333153356607,136.64737188773177,146.53362956051004,2.091589179690935,0.0016966761965400464
259.3296751353206,136.56458476041917,146.67790875248255,2.0918611753769296,0.0015736142204376372
259.49601873707513,136.4817598692562,146.82216626913882,2.0921127020144326,0.0014505704406313161
259.66236233882967,136.39890017209277,146.96640379655565,2.0923437625667685,0.0013275440884458795
259.82870594058426,136.3160086066448,147.1106230122286,2.0925559251228005,0.0012813854760918915
259.9950495423388,136.23308576258225,147.25482424545245,2.0927849468740636,0.0014722147423761132
260.1613931440933,136.15012760708353,147.39900516698236,2.093045712919416,0.0016630582708160473
260.32773674584786,136.0671295686902,147.54316313340064,2.0933382263468863,0.0018539246528079321
260.4940803476024,135.98408707758554,147.68729549717705,2.0936624916671445,0.0020448224004966323
260.6604239493569,135.9009955656441,147.83139960611612,2.0940185147996475,0.002235759938590631
260.82676755111146,135.81785046648426,147.97547280280625,2.0944063030574043,0.002426745596136636
260.993111152866,135.73464721552486,148.11951242406738,2.09482586513038,0.0026177875982452852
261.1594547546205,135.6513812500447,148.2635158004032,2.095277211067515,0.002808894057768147
261.32579835637506,135.56804800924678,148.40748025545133,2.095760352257348,0.003000072966914807
261.4921419581296,135.48464293432642,148.55140310543752,2.0962753014072604,0.003191332188809347
261.6584855598841,135.40116146854461,148.69528165862903,2.0968220725212827,0.0033826794489784607
261.82482916163866,135.31759905730567,148.8391132147913,2.097400680876502,0.0035741223267677807
261.9911727633932,135.23395114824083,148.98289506464485,2.0980111429980237,0.003765668246681014
262.1575163651477,135.15021319129727,149.126624489325,2.098653476632487,0.003957324469637353
262.32385996690226,135.0663806388329,149.27029875984178,2.0993277007201225,0.0041490980841422595
262.4902035686568,134.982448945718,149.4139151365434,2.100033835365333,0.0043409959973685665
262.65654717041133,134.8984135694428,149.55747086858025,2.1007719018057784,0.004533024926142469
262.82289077216586,134.8142699702327,149.70096319337205,2.1015419223799583,0.004725191387831477
262.9892343739204,134.73001361116997,149.84438933607623,2.1023439204932686,0.004917501691129799
263.15557797567493,134.64563995832378,149.9877465090596,2.103177920582514,0.005109961926738801
263.32192157742946,134.56114448088812,150.1310319113712,2.104043948078867,0.005302577957937481
263.488265179184,134.4765226513272,150.27424272821898,2.1049420293692425,0.005495355411042545
263.65460878093853,134.3917699455303,150.41737613044825,2.1058721917560828,0.005688299665753053
263.82095238269306,134.30688184297483,150.5604292740237,2.1068344634155203,0.005881415845378626
263.9872959844476,134.22185382689963,150.7033992995137,2.107828873353906,0.006074708806947653
264.15363958620213,134.13668138448637,150.84628333157855,2.1088554513626914,0.0062681831311961035
264.31998318795667,134.05136000705215,150.98907847846127,2.10991422797162,0.006461843112432145
264.4863267897112,133.96588519025164,151.13178183148293,2.111005234400235,0.006655692748278715
264.65267039146573,133.88025243428982,151.27439046454046,2.1121285025076624,0.006849735729290058
264.81901399322027,133.7944572441457,151.4169014336099,2.1132840647406663,0.00704397542844522
264.9853575949748,133.70849512980737,151.55931177625249,2.1144719540799306,0.007238414890514809
265.15170119672933,133.6223616065181,151.7016185111256,2.1156922039845787,0.007433056821304247
265.3180447984839,133.53605219503473,151.84381863749886,2.1169448483348825,0.007627903576773166
265.48438840023846,133.4495624218979,151.98590913477372,2.1182299213731515,0.00782295715203173
265.650732001993,133.3628878229603,152.12788696350603,2.1195468261092394,0.007943301962042144
265.8170756037475,133.27602781186096,152.26975143669196,2.1208228917292207,0.007399108327260337
265.98341920550206,133.18899326108382,152.4115088977953,2.122008377911783,0.006854249760237913
266.1497628072566,133.1017971411025,152.55316703527686,2.1231031800023725,0.006308797406351493
266.3161064090111,133.014452409515,152.6947335904035,2.1241072049694543,0.005762819885473677
266.48245001076566,132.92697201152123,152.8362163526401,2.125020370998697,0.005216383476709723
266.6487936125202,132.83936888041623,152.97762315518193,2.125842607119176,0.004669552306354203
266.8151372142747,132.75165593816132,153.1189618705122,2.126573852861134,0.004122388539080034
266.98148081602926,132.66384609602568,153.26024040598162,2.1272140579457766,0.0035749525719641776
267.1478244177838,132.57595225529118,153.40146669940972,2.12776318200755,0.003027303230958892
267.31416801953833,132.48798730801258,153.54264871470647,2.128221194349287,0.0024794979694360993
267.48051162129286,132.3999641378263,153.68379443751036,2.128588073730519,0.0019315930684546429
267.6468552230474,132.31189562079874,153.82491187084415,2.1288638081892257,0.0013836438383946308
267.81319882480193,132.22379462630897,153.9660090307827,2.1290483948972074,0.0008357048216360227
267.97954242655646,132.13567401795612,154.10709394213401,2.1291418400492494,0.0002878299959480326
268.145886028311,132.0475466544849,154.24817463412953,2.1291441587861453,-0.00025992702172723044
268.31222963006553,131.959425390722,154.38925913612036,2.129055375151629,-0.0008075127714019611
268.47857323182006,131.87132307851576,154.53035547328068,2.1288755220832165,-0.001354873746400474
268.6449168335746,131.78325256767093,154.6714716623123,2.128604641436872,-0.0019019561902451358
268.81126043532913,131.6952267068724,154.81261570715054,2.128242784045394,-0.002448705894380954
268.97760403708367,131.60725834458913,154.95379559466812,2.127790009810367,-0.0029950679970466966
269.1439476388382,131.5193603299518,155.09501929037526,2.127246387827446,-0.0035409867836017138
269.31029124059273,131.431545513597,155.23629473411353,2.1266119965447157,-0.004086405488625763
269.47663484234727,131.3438267484689,155.37762983574237,2.1258869239537947,-0.004631266100118182
269.6429784441018,131.25621689057328,155.51903247081512,2.1250712678133157,-0.005175509166123269
269.80932204585633,131.16872879967568,155.66051047624333,2.1241651359043505,-0.005719073604124
269.97566564761087,131.08137533993525,155.80207164594802,2.1231686463172785,-0.0062618965135619225
