epoch,train_loss,validation_loss
1,0.004108229359746375,0.0014637407068991113
2,0.0031320229004574243,0.0013689215612345653
3,0.002018196387981659,0.0017503483113236492
4,0.001267027315155145,0.001479977679057167
5,0.0007466378542711057,0.0012021703643667178
6,0.0004534544556154046,0.0008686464960716717
7,0.0003254758466041544,0.0006190235698929751
8,0.00027891756447475177,0.0004727122957686354
9,0.000255147744861079,0.0003842143498666481
10,0.00024882159878915203,0.0003698407834840498
11,0.00023728903833587547,0.00028870580137001564
12,0.00022582335701828613,0.0002554180823986478
13,0.00022028733287139698,0.0002353665744446404
14,0.00021847294546369916,0.00021307876853864238
15,0.00021700303863870534,0.00022114911898916723
16,0.0002107875259028668,0.00019025479022909833
17,0.00020436553651528218,0.00018404933446214885
18,0.00020132180231210566,0.00016942730248200647
19,0.0002012072994141918,0.00017547159634334955
20,0.00020001524007089272,0.00017730099892973757
21,0.00019559689110108612,0.0001493595074119984
22,0.00019628411056302154,0.00014531224713699924
23,0.00019029731720017707,0.0001523252928841235
24,0.00018858652310580767,0.00014240237295246605
25,0.00018857677012927804,0.00014606458854137297
26,0.00018499709014514897,0.0001318332958479426
27,0.0001873157985186317,0.00014412067255095283
28,0.00019019631307321889,0.0001291737780454564
29,0.00018303785433043183,0.00013200546923384975
30,0.00018115568338867153,0.000123089488792065
31,0.00018271255802696927,0.00012074674978685016
32,0.00017626976451178732,0.00011544353146883744
33,0.000178297835651389,0.00011929978270547385
34,0.00017722490284220952,0.00011233930828586808
35,0.00017884914826039243,0.00011297853919324176
36,0.0001711900656888601,0.00011229740917135375
37,0.00017239037728069946,0.00011112378194436776
38,0.00017161144146376816,0.00011472176786166702
39,0.00017330356199579442,0.00011098598153387201
40,0.00017119704497714665,0.00012332652153720567
41,0.0001686627387435017,0.00010838659485217486
42,0.00017026166178694347,0.00010833027782685461
43,0.00016692881694382105,0.00010795450291007275
44,0.00016511545554454585,0.00010126166066022843
45,0.00016247727295001088,0.00012016345744102757
46,0.00017245075849424212,0.00010256927018740647
47,0.00016669734752619708,9.938902193166873e-05
48,0.00016243520414656464,0.00011324906920212386
49,0.00016275060663108353,0.00010130547696609218
50,0.00015951011150216402,0.00010872402207604307
51,0.00015759590670422934,9.584330921319019e-05
52,0.00015622895109626667,9.928774653859497e-05
53,0.00015466784693025473,9.896257570541892e-05
54,0.00015753475479801174,9.890305790936933e-05
55,0.00015675682222776783,9.432386016518425e-05
56,0.0001529857213472276,9.402164139929328e-05
57,0.0001571195735272332,0.00010697372794590869
58,0.00015169373244623685,9.641157639669275e-05
59,0.00014995455547802327,9.232874951867736e-05
60,0.00014879669582755947,9.198229669962608e-05
61,0.00015534621704726604,0.0001057697750103979
62,0.0001531312472686211,9.288960704483547e-05
63,0.00014639800386757616,0.00010155483674240142
64,0.00014703580543755796,9.132879385076425e-05
65,0.00014567732856111422,8.931019716908195e-05
66,0.0001442480731574025,9.216415968630345e-05
67,0.0001467276194627934,9.16780498905598e-05
68,0.0001522901187530612,9.890037385992203e-05
69,0.0001457204981618069,0.00011694202880755453
70,0.0001463935006903349,8.890843054833941e-05
71,0.0001426171789676665,9.427424518742128e-05
72,0.00014218981971367875,0.00010099238619274571
73,0.00014589569399207114,9.076200394724937e-05
74,0.00014388118266794829,8.989156172003817e-05
75,0.0001404488718824646,8.828137174933369e-05
76,0.00013748157918146657,8.781281127641788e-05
77,0.00013707898804839747,9.191054102465243e-05
78,0.00013732363601315231,8.968932881832534e-05
79,0.00013336310814192763,8.735859160370461e-05
80,0.00013396401938145923,9.492742593312172e-05
81,0.0001388684479733247,9.713330545394636e-05
82,0.00013493228330920088,8.925057515513412e-05
83,0.0001309833806582008,8.904652931777027e-05
84,0.0001302469814187971,8.68516812082386e-05
85,0.0001310927065572473,8.697637819523724e-05
86,0.0001292889642598522,8.55383437103471e-05
87,0.00012773190061560576,8.975871442914287e-05
88,0.00012909411538856183,8.716349790894479e-05
89,0.00012780388526791484,8.473015447224605e-05
90,0.0001244869270762923,8.47173216520592e-05
91,0.0001229456543032407,8.449828382430456e-05
92,0.00012310596176696837,8.215433467911604e-05
93,0.00012279506107653476,8.115644460711667e-05
94,0.00012687065379689828,8.811047978476108e-05
95,0.0001219883606008004,8.126885315118041e-05
96,0.0001229743041122714,9.16561760418437e-05
97,0.0001223433372861311,8.66942637713561e-05
98,0.00012695306147663844,8.788288181807345e-05
99,0.00012345699607148674,8.405531893489756e-05
100,0.00012296515247999266,8.688623371836231e-05
101,0.00011754627536859794,8.228158746191807e-05
102,0.00011883237526284967,8.826173610579658e-05
103,0.00012124189938038695,8.25742012782009e-05
104,0.00011482795406615115,8.388336085467916e-05
105,0.00011572853976534596,8.081155415907153e-05
106,0.00011702194687839442,8.409822543907643e-05
107,0.00011539753084373975,8.498943368459305e-05
108,0.00011265541222323439,7.711033115396349e-05
109,0.00011230148720062137,7.913466935542487e-05
110,0.00011283539115181195,8.16935774227495e-05
111,0.00011369474405676134,8.708307763258435e-05
112,0.00011684753770001197,8.806772452416746e-05
113,0.00011266584544146193,8.057855719186044e-05
114,0.00011183688106084182,7.714884803580084e-05
115,0.00010816566004463226,8.144565183138458e-05
116,0.00011146423278438128,8.162849610442676e-05
117,0.00011227407615632889,8.036519805773194e-05
118,0.00011220716703493321,7.82179996625497e-05
119,0.0001063451570358217,8.367165395914066e-05
120,0.0001046648564473231,7.404626255439721e-05
121,0.00010794220913703472,7.728623626077775e-05
122,0.00010720292659473785,7.547056553123472e-05
123,0.00010630050341455034,7.283984921750812e-05
124,0.00010341417893261652,8.357785191094965e-05
125,0.00010803000422059262,7.694915315465363e-05
126,0.0001058152713440828,7.574917312510115e-05
127,0.00010856522180239354,7.835330349691632e-05
128,0.0001036841625448405,8.023401660374697e-05
129,0.00010305506641214652,7.922185752320807e-05
130,0.00010255561705552038,7.424242395985495e-05
131,0.00010061374059699464,7.325708111353328e-05
132,0.00010166760215584298,7.504377932922173e-05
133,0.00010150009228034112,7.362911123341715e-05
134,0.0001029703333092467,7.474192237784866e-05
135,9.825013391730005e-05,7.505361735402906e-05
136,0.00010102837259516892,7.67726756984708e-05
137,9.940404116139115e-05,7.714553253472034e-05
138,9.985558345944662e-05,7.14281132598854e-05
139,9.978465960425464e-05,7.287603977455356e-05
140,0.00010111797525384422,7.418421434249696e-05
141,0.0001015153787813744,6.977585022521392e-05
142,9.759583232089503e-05,7.323211714488564e-05
143,9.963072391420151e-05,7.127632469831222e-05
144,9.735920479701526e-05,7.023729374000587e-05
145,9.857531562860749e-05,7.499057672074345e-05
146,9.409963047250807e-05,7.156788563014988e-05
147,9.569615857759679e-05,7.166331083142777e-05
148,9.522172721598557e-05,7.284881966684304e-05
149,9.691193458146462e-05,7.232195494960191e-05
150,9.550212775861465e-05,6.992750978344005e-05
