epoch,train_loss,validation_loss
1,0.900150310433498,0.5577109684083864
2,0.623975779845052,0.32666918323832733
3,0.3039845326446276,0.2187556698982855
4,0.15645588240504235,0.18304373886229786
5,0.09514900261850405,0.1507988395767582
6,0.06292221955736398,0.11033509902817945
7,0.0493284483844451,0.08105202285474358
8,0.04405919840294629,0.06453035060511034
9,0.04121409627887235,0.055166962382944315
10,0.03983408296216991,0.05304177728732602
11,0.03806686388344356,0.04412890341419079
12,0.036470133832148005,0.03789534981838153
13,0.03553242687897343,0.03943645393227225
14,0.03457895214268978,0.0338491987444634
15,0.03403039205211953,0.035468809090798685
16,0.03289180558719526,0.03196274971071002
17,0.031501000277502224,0.030879915858177887
18,0.030677132573692614,0.028660209033103373
19,0.030152154620618016,0.027931661815710968
20,0.029907469883177103,0.031873164219917816
21,0.028835205988149065,0.02464392027402442
22,0.028484636925314877,0.022557869315457058
23,0.02734170139000356,0.024977373664785807
24,0.026833774045235223,0.024625711351801978
25,0.026193328431333835,0.023324137237462537
26,0.025818322446082252,0.020772780630718777
27,0.02562735588476347,0.021316730989124486
28,0.02542993851418579,0.020826703320452077
29,0.02447135773950555,0.019393038692572143
30,0.024039108336587803,0.018665391459453486
31,0.023926828791365755,0.018839860596560336
32,0.023293272617555115,0.019429948455384306
33,0.02321012190947821,0.020387924374820152
34,0.022926397076003496,0.017855061948890576
35,0.02251525832619114,0.01739656273392909
36,0.021706191750643023,0.018083809093180435
37,0.022012970618700216,0.016697566352212236
38,0.021432929530903283,0.018517491479242403
39,0.02145239175374554,0.017768737323985668
40,0.021008006700569574,0.01901158107965434
41,0.02082322004913493,0.017526685549955
42,0.020500427754569735,0.017444258329390505
43,0.02021135335384613,0.017737446600918468
44,0.01989469174191101,0.01821502390545171
45,0.01967356054615643,0.018272105151651338
46,0.02024015511116847,0.02019676896544075
47,0.01960352853531815,0.017404495400637012
48,0.01933538793431964,0.01741674589696962
49,0.019200233719543356,0.016610751689765932
50,0.01888111158330911,0.018053148956429822
51,0.01860167209888849,0.018232783031713228
52,0.018367302549599417,0.017073715307400268
53,0.018097944063131876,0.0173195595348662
54,0.018226508021451635,0.01626663205274838
55,0.0179103166886809,0.0166211794558631
56,0.01780017880087423,0.017159690343838196
57,0.017909447725982987,0.016994660631084922
58,0.017332085355751276,0.018284283994793215
59,0.017030076027528672,0.014720018511762379
60,0.01689930696683929,0.0150150163990612
61,0.016970552971981547,0.015262417438655848
62,0.016742214618968885,0.016778262893338534
63,0.01624853955878838,0.01750416249055556
64,0.01623725605514029,0.013919922258113733
65,0.016285782497880957,0.013620166747270138
66,0.016067152402051692,0.01627497893924677
67,0.015800055700066016,0.015121085931117686
68,0.016004974400835186,0.014720263918486402
69,0.015614517367463707,0.01907554462021897
70,0.015437399809046511,0.01621267869270944
71,0.015228347618510206,0.014459757329028109
72,0.015164798512744961,0.016939384367795525
73,0.015437304714809164,0.01636672687484538
74,0.014953148100714304,0.014335276961317216
75,0.01448065797819961,0.017858010130261143
76,0.014412032416184,0.0144531534531949
77,0.014352420536488957,0.016010122249953882
78,0.014349293949248368,0.014405574258979908
79,0.013898838119655962,0.015375889420171528
80,0.013811087728204488,0.015637204766517473
81,0.014192501994139323,0.014608422045007122
82,0.013679661565137308,0.014819774865841386
83,0.013245773988862173,0.014838760433383098
84,0.013223176823254522,0.013361926109621522
85,0.013096644645297776,0.014905314899568143
86,0.013254492715215935,0.013903695924010513
87,0.013074949601891851,0.015627594499893354
88,0.012910234111875227,0.015496434664977738
89,0.01271424626489057,0.014159652434983842
90,0.012468111189902133,0.01515489574803288
91,0.01242032824390722,0.012830936964554361
92,0.012208566955298102,0.015263620235602975
93,0.012164369967185545,0.013999530524766116
94,0.012100339211993116,0.013777355699839835
95,0.011899518934878183,0.013062137441231074
96,0.01191206328175405,0.015701957696800117
97,0.01177996216980162,0.012873670440495614
98,0.012070083307350897,0.013790746169899044
99,0.01149337835092802,0.014116840919137227
100,0.011484920269182049,0.015839853286461657
101,0.011300254375280532,0.014379052801869378
102,0.011342670725367186,0.011843325345312487
103,0.011265002042777564,0.014776112344022136
104,0.01076357261379684,0.015554899479419706
105,0.011191770230481958,0.014282796058336962
106,0.011049923458252826,0.01647719002847257
107,0.010747586469408139,0.014079424465821132
108,0.010770002960099816,0.013091403800086294
109,0.010626121006124662,0.012552779553204737
110,0.010561026284401287,0.015829520529928975
111,0.010356738475184868,0.013048231380027472
112,0.01024281876230611,0.013471965478048178
113,0.01042269780717621,0.013876105167243809
114,0.01020247786885456,0.016022008721733122
115,0.010058989860407359,0.014759209032829672
116,0.009941785965845822,0.013608837181172083
117,0.009756796435686126,0.012362693276922559
118,0.009852270381613086,0.014073042736226875
119,0.00957959487917328,0.01384396601224351
120,0.009645967390678174,0.014461423974174546
121,0.00983547741505877,0.012566581549080703
122,0.010121322183723153,0.015135608130235515
