elapsed_s,publish_time_s,odometry_time_s,commissioned_delay_ms,x_m,y_m,yaw_rad,speed_mps,yaw_rate_radps,progress_m,lateral_error_m,yaw_error_rad,reference_speed_mps,published_speed_command_mps,published_steering_command_rad,next_speed_command_mps,next_steering_command_rad,solver_success,solver_status,solver_iterations,solver_time_s,mpc_total_compute_s,cycle_compute_s,deadline_met,constraint_violation,fallback_reason
1.7,4.989,4.979,4.8666668,1.9162092930001458,-2.023899145180648,-0.00628914501582507,2.121436312700401,0.028820618874468004,1.7884667895555242,-0.024124910312406087,-0.007355237938477542,2.0,2.5611796850656074,0.0213702908209294,2.3957895814951113,0.019162424159406416,True,Solve_Succeeded,2,0.04336582299947622,0.04761242599852267,0.04797153400068055,True,5.1143743631077654e-08,
1.8,5.089,5.081,4.8666668,2.1344469379458926,-2.0249506994194815,-0.0033677637832049885,2.1578839999179875,0.02821442072029348,2.006726120736082,-0.025310658272099794,-0.0035285943543161475,2.0,2.3957895814951113,0.019162424159406416,2.253677011085344,0.015852198411985527,True,Solve_Succeeded,2,0.041832187002000865,0.05791900899930624,0.05854866599838715,True,7.305191562778646e-09,
1.9,5.19,5.183,4.8666668,2.355721539093188,-2.0253882820931803,-0.0006515142532813857,2.1814648339679725,0.02516973570012722,2.228024706107013,-0.025680853870831105,0.00012044436728095503,2.0,2.253677011085344,0.015852198411985527,2.134549022576021,0.01181377708114776,True,Solve_Succeeded,2,0.03617201499946532,0.04076020200227504,0.043964305998088093,True,9.406439849067973e-09,
2.0,5.289,5.285,4.8666668,2.579064074175406,-2.025256514273732,0.0017595016067559089,2.197440475735923,0.021153035436464577,2.4513910995802664,-0.025270600175855047,0.003482417447677677,2.0,2.134549022576021,0.01181377708114776,2.036013596140071,0.007285609807439758,True,Solve_Succeeded,2,0.034230521003337344,0.03755119299967191,0.03791525099950377,True,5.401141174121802e-08,
2.1,5.389,5.3870000000000005,4.8666668,2.8033622514943883,-2.0246446010357753,0.003574183833863821,2.2019301212424045,0.015020234976459013,2.675711064606439,-0.024164773159498137,0.006255363950579075,2.0,2.036013596140071,0.007285609807439758,1.9580294092576775,0.002909299480888678,True,Solve_Succeeded,2,0.03297107000253163,0.03647090400045272,0.03684654400058207,True,5.529304483581896e-09,
2.2,5.489,5.455,4.8666668,2.9529957812279926,-2.0240419213936955,0.004406850230295924,2.200707739032338,0.009622165421052665,2.82535719801882,-0.023113151680825023,0.0077258532941209684,2.0,1.9580294092576775,0.002909299480888678,1.8980678394947592,-0.0013202817408172818,True,Solve_Succeeded,2,0.03863500999796088,0.04259941700001946,0.043168259002413834,True,6.822553616403124e-08,
2.3,5.589,5.557,4.8666668,3.177214446890008,-2.0229570385550257,0.005207861792716491,2.1968454367741534,0.005358792326250782,3.0495911678303003,-0.021177538200331185,0.00947549682040117,2.0,1.8980678394947592,-0.0013202817408172818,1.8529465740415472,-0.005251086325032278,True,Solve_Succeeded,2,0.03624822400161065,0.04450295599963283,0.04760961099964334,True,8.470108030375016e-09,
2.4,5.6899999999999995,5.659,4.8666668,3.4007455127609023,-2.0217582280743556,0.005388388157175906,2.187435584631079,-0.0018474316375230928,3.2731324625968385,-0.018921314189025464,0.01057310098746167,2.0,1.8529465740415472,-0.005251086325032278,1.8215961512140564,-0.007969161600934487,True,Solve_Succeeded,2,0.04668147100164788,0.05249886199817411,0.052833482001005905,True,9.704129969140512e-09,
2.5,5.789,5.761,4.8666668,3.6231718824344004,-2.020596052552546,0.004948770405479022,2.1754441912914264,-0.0072347860630580536,3.495564025727449,-0.016509434498430214,0.010992356530581273,2.0,1.8215961512140564,-0.007969161600934487,1.8019000002383927,-0.010068495779408887,True,Solve_Succeeded,2,0.047171858001092914,0.05231815100341919,0.05421553900305298,True,3.591347639197648e-09,
2.6,5.889,5.8629999999999995,4.8666668,3.844288432959739,-2.019596159237846,0.00401471213600544,2.1619612398850494,-0.011106645551003332,3.716681796022808,-0.014083724238801821,0.01085915680317482,2.0,1.8019000002383927,-0.010068495779408887,1.7917822652498436,-0.011438542774596886,True,Solve_Succeeded,2,0.037717254999733996,0.04610112400041544,0.04672684999968624,True,1.6456722651270184e-09,
2.7,5.989,5.965,4.8666668,4.064012479042143,-2.0188433692518655,0.0028079306903715743,2.148262512103704,-0.012966648845081393,3.936404301190805,-0.011744407294705834,0.010396283410691345,2.0,1.7917822652498436,-0.011438542774596886,1.7891275135903233,-0.01234809927555042,True,Solve_Succeeded,2,0.04900538800211507,0.053840021002542926,0.05420232500182465,True,2.7591203289521705e-09,
2.8,6.089,6.067,4.8666668,4.282325313714506,-2.0183795166676686,0.0014169348016979302,2.1344156260729,-0.014521296226679642,4.154713920382908,-0.00954790650007184,0.009693533971237197,2.0,1.7891275135903233,-0.01234809927555042,1.7923154253439597,-0.012648336693368793,True,Solve_Succeeded,2,0.041111262999038445,0.04516229599903454,0.04572925899992697,True,2.608182336771847e-09,
2.9,6.189,6.169,4.8666668,4.499242825035394,-2.018235272111484,-0.00010431619728983233,2.1210039550133297,-0.015468728056871139,4.37162760109618,-0.007538697806459382,0.008806225775309163,2.0,1.7923154253439597,-0.012648336693368793,1.7998563010966522,-0.01249991930819524,True,Solve_Succeeded,2,0.0370035670021025,0.041197255999577465,0.042746786999487085,True,2.240216678828233e-09,
3.0,6.289,6.271,4.8666668,4.714830338622193,-2.0184291687509135,-0.001703688884207467,2.108419882963969,-0.015864575554770555,4.587211634976926,-0.005748102281199308,0.007787919998396119,2.0,1.7998563010966522,-0.01249991930819524,1.8104530729997907,-0.01196259696708188,True,Solve_Succeeded,2,0.034844721001718426,0.03799955100112129,0.038621673000307055,True,2.388133690800487e-09,
3.1,6.389,6.373,4.8666668,4.929197460536427,-2.0189669267317765,-0.003311220244485484,2.0971049629412226,-0.015584681665868287,4.80157643636456,-0.004193556406523856,0.0067100122694262535,2.0,1.8104530729997907,-0.01196259696708188,1.822924996467811,-0.01115430007903251,True,Solve_Succeeded,2,0.035981868000817485,0.042929693998303264,0.04341187400132185,True,1.9321189093091107e-09,
3.2,6.49,6.475,4.8666668,5.142461763548232,-2.019840634254212,-0.004873650870059972,2.08689039819563,-0.014849968964774193,5.014840175479453,-0.0028781172190841297,0.005627076456847572,2.0,1.822924996467811,-0.01115430007903251,1.8364478261788095,-0.010128561947125792,True,Solve_Succeeded,2,0.0392859599996882,0.04436389499824145,0.04493582299983245,True,1.7232220095309003e-09,
3.3,6.589,6.577,4.8666668,5.35476898603427,-2.0210314730136045,-0.006320976423406648,2.0783042627733823,-0.013561163128189077,5.227148976819815,-0.0017930180002104022,0.004610347584403513,2.0,1.8364478261788095,-0.010128561947125792,1.8501495137850126,-0.009027210217499623,True,Solve_Succeeded,2,0.03135379399827798,0.034926442996948026,0.035520760000508744,True,1.0350588337899917e-09,
3.4,6.696,6.679,4.8666668,5.5662610155040655,-2.022509726184518,-0.007631686790564964,2.0709853214330414,-0.012133797543963942,5.438644886379763,-0.0009180537007117671,0.0036824016128179193,2.0,1.8501495137850126,-0.009027210217499623,1.8635283737541462,-0.007816996202130288,True,Solve_Succeeded,2,0.03448009600106161,0.03762547699807328,0.037912251998932334,True,9.935665623572731e-10,
3.5,6.789,6.781,4.8666668,5.7770620993490365,-2.0242453892882284,-0.008813173654548642,2.064821088593028,-0.010774810926306685,5.6494521974374585,-0.00023243769304587454,0.0028367357455890176,2.0,1.8635283737541462,-0.007816996202130288,1.876227594485396,-0.006611171290115574,True,Solve_Succeeded,2,0.03398630499941646,0.03937184400274418,0.040269870001793606,True,1.2505276938395152e-09,
3.6,6.889,6.883,4.8666668,5.987296223849306,-2.026210418802583,-0.009854804740817439,2.0598881234427457,-0.009322542973835285,5.85969486843336,0.00028305711770879597,0.002084738534629335,2.0,1.876227594485396,-0.006611171290115574,1.8879379642546066,-0.005412945267773925,True,Solve_Succeeded,2,0.03514802000063355,0.040682587001356296,0.04124454400152899,True,1.4134909091256684e-09,
3.7,6.989,6.985,4.8666668,6.197083573180361,-2.0283738654219023,-0.010742218521561542,2.0560737251569234,-0.0077985141812597315,6.069492938135631,0.0006508570216359731,0.0014413941967343913,2.0,1.8879379642546066,-0.005412945267773925,1.8984606913715625,-0.004267232678243989,True,Solve_Succeeded,2,0.03610940200087498,0.04043580299912719,0.04077632500047912,True,1.5308296941899058e-09,
3.8,7.089,7.087,4.8666668,6.406532209508812,-2.0307034432040134,-0.011474187288763144,2.0532528118457343,-0.006302150365697134,6.278954234442611,0.0008948492638661587,0.0009084187359922388,2.0,1.8984606913715625,-0.004267232678243989,1.907699515611077,-0.0031982764174934473,True,Solve_Succeeded,1,0.02676714900007937,0.052793560000282014,0.05333253299977514,True,1.775638078793662e-07,
3.9,7.189,7.189,4.8666668,6.615736510500119,-2.0331676097376934,-0.012055385678247795,2.051284459398582,-0.004883215908931909,6.488172849561946,0.0010382138189866225,0.00048150499565160874,2.0,1.907699515611077,-0.0031982764174934473,1.9156121911125887,-0.0022264591468517,True,Solve_Succeeded,1,0.021656560002156766,0.027778315998148173,0.029634170001372695,True,9.178498605599827e-08,
4.0,7.289,7.257,4.8666668,6.755118816679538,-2.0348694493284665,-0.012345468020776487,2.050562944139253,-0.0036076459609245388,6.627565451289109,0.00108955880763579,0.0002695783297578559,2.0,1.9156121911125887,-0.0022264591468517,1.9219952707232781,-0.001376746632039382,True,Solve_Succeeded,1,0.020889126000838587,0.027543115997104906,0.02802648000215413,True,5.972638262522617e-08,
4.1,7.389,7.359,4.8666668,6.9641164747675495,-2.0374846040037013,-0.01265313922044666,2.0498984564123144,-0.002314180097060097,6.83657937952366,0.0011202211864860488,4.222144098018667e-05,2.0,1.9219952707232781,-0.001376746632039382,1.9272120685960603,-0.0006996358888813244,True,Solve_Succeeded,1,0.02473900900076842,0.03021365600216086,0.030483328002446797,True,1.7589239398319023e-08,
4.2,7.489,7.461,4.8666668,7.173070921979905,-2.0401503200946354,-0.01283948268994247,2.0496999200113355,-0.001251693736819315,7.045550789480888,0.001111942179975335,-0.00010801974093129635,2.0,1.9272120685960603,-0.0006996358888813244,1.9313398808386295,-0.0001539412307060423,True,Solve_Succeeded,1,0.02831132599749253,0.032165364998945734,0.03245338199849357,True,1.767671342634003e-08,
4.3,7.589,7.563,4.8666668,7.382024833196993,-2.0428440519289612,-0.012923527104870082,2.0498679918704057,-0.00031234246628088653,7.254522069275413,0.0010785722066488737,-0.0002001281087270282,2.0,1.9313398808386295,-0.0001539412307060423,1.9344695763857644,0.0002448667295429292,True,Solve_Succeeded,1,0.025672190000477713,0.03139188799832482,0.03273404500214383,True,2.1875887801529534e-08,
4.4,7.689,7.665,4.8666668,7.591010158741261,-2.045546738912946,-0.012933364522940199,2.0503040711938096,3.152393712597417e-05,7.463524919553335,0.0010303467188797484,-0.0002622002324504432,2.0,1.9344695763857644,0.0002448667295429292,1.9367255533366483,0.0006015646664022378,True,Solve_Succeeded,1,0.026819995997357182,0.030797939998592483,0.034531631998106604,True,3.0992670531642015e-08,
4.5,7.789,7.767,4.8666668,7.800049425808189,-2.048250240491583,-0.012928974404191853,2.0509139335200697,0.00012957177626635118,7.672581739685548,0.0009673566690598606,-0.00033834999350437414,2.0,1.9367255533366483,0.0006015646664022378,1.938242525598701,0.0009098436602639984,True,Solve_Succeeded,1,0.02645563500118442,0.03250491200014949,0.033704710000165505,True,2.601872495938424e-08,
4.6,7.889,7.869,4.8666668,8.009159599265235,-2.050951946475735,-0.012904512248822454,2.0516721560654414,0.000383411855341059,7.881709423744213,0.0008904152894324619,-0.00039180747236074,2.0,1.938242525598701,0.0009098436602639984,1.9391308339822022,0.0011293510119034325,True,Solve_Succeeded,1,0.022989148998021847,0.027368901002773782,0.027763029000198003,True,1.9228713082789037e-08,
4.7,7.989,7.971,4.8666668,8.218348912909306,-2.0536464417921514,-0.012848076121788536,2.052457029850017,0.0008409360232190564,8.09091613620971,0.0008057335833781296,-0.0004098718478046364,2.0,1.9391308339822022,0.0011293510119034325,1.9395225831023055,0.0012480560505056155,True,Solve_Succeeded,1,0.021488176000275416,0.025147807002213085,0.025563216000591638,True,3.7031612578589286e-08,
