elapsed_s,publish_time_s,odometry_time_s,measurement_age_at_takeover_ms,commissioned_delay_ms,command_delay_steps,state_prediction_enabled,x_m,y_m,yaw_rad,speed_mps,yaw_rate_radps,progress_m,lateral_error_m,yaw_error_rad,reference_speed_mps,published_speed_command_mps,published_steering_command_rad,next_reference_speed_mps,next_speed_command_mps,next_steering_command_rad,next_raw_steering_command_rad,next_desired_yaw_rad,next_yaw_compensation_rad,next_inner_yaw_error_rad,next_steering_saturated,next_speed_saturated,controller_compute_s,deadline_met
1.0,15.637,15.624,17.36666679999921,4.3666668,1,False,0.20161299885278117,-1.44336596314889,0.6807948414335045,0.2386286410072036,-0.04266625719861578,0.07320862578650532,0.5601535441104007,0.6820128451742306,0.8333333333399999,0.8333333333399999,-0.3,0.9259259259333332,0.9259259259333332,-0.3,-0.749928871875635,-0.15245946065053434,-0.15124145690980823,-0.8332543020840388,True,False,0.0005096359964227304,True
1.1,15.737,15.725999999999999,15.366666800000317,4.3666668,1,False,0.22198456735825278,-1.426946824020413,0.6761122917102605,0.2768957146940826,-0.04918263479941438,0.09367251988081231,0.576595494820908,0.6771354659483227,0.9259259259333332,0.9259259259333332,-0.3,1.0185185185266667,1.0185185185266667,-0.3,-0.7495346245949711,-0.15670395783970736,-0.15568078360164517,-0.8328162495499679,True,False,0.000510627003677655,True
1.2,15.837,15.828,13.36666679999965,4.3666668,1,False,0.24564494670971404,-1.4080721912206107,0.6707307533229139,0.3189114593760723,-0.056376228124435386,0.11744556570471684,0.5954916963776143,0.6715322753081343,1.0185185185266667,1.0185185185266667,-0.3,1.1111111111199998,1.1111111111199998,-0.3,-0.7490835299970812,-0.1615842800071763,-0.16078275802195588,-0.8323150333300902,True,False,0.000559204003366176,True
1.3,15.937,15.93,11.366666799998981,4.3666668,1,False,0.27292263335734646,-1.386568021068725,0.6645768696367997,0.364389284742733,-0.06430658395091535,0.14485983652753198,0.6170143097001288,0.6651290834238113,1.1111111111199998,1.1111111111199998,-0.3,1.2037037037133334,1.2037037037133334,-0.3,-0.7485506523385616,-0.16714607740604634,-0.1665938636190348,-0.8317229470428461,True,False,0.0006561449990840629,True
1.4,16.037,16.032,9.366666799998313,4.3666668,1,False,0.30414000945586284,-1.3622891099130217,0.657577065287261,0.413162927702915,-0.07293163640908501,0.17624146705829655,0.6413061100008203,0.6578522360148111,1.2037037037133334,1.2037037037133334,-0.3,1.2962962963066664,1.2962962963066664,-0.3,-0.7479043971435295,-0.1734278204277716,-0.17315264970022148,-0.8310048857150327,True,False,0.0006851220023236237,True
1.5,16.137,16.134,7.366666799999422,4.3666668,1,False,0.33961940269734336,-1.3351175076695785,0.6496641798319281,0.46508302375187527,-0.08217788839380719,0.21191661744658954,0.6684820472267486,0.649635326727157,1.2962962963066664,1.2962962963066664,-0.3,1.3888888889,1.3888888889,-0.3,-0.7471129315305413,-0.18046129964645097,-0.18049015275122215,-0.8301254794783791,True,False,0.0006156649978947826,True
1.6,16.237,16.236,5.3666667999969775,4.3666668,1,False,0.3796837107737643,-1.3049650388413483,0.640778236531729,0.5199831098750565,-0.09198193481935603,0.2522118307486018,0.6986267133996419,0.6404201177249284,1.3888888889,1.3888888889,-0.3,1.4814814814933333,1.4814814814933333,-0.3,-0.7461443973085485,-0.18827109381110263,-0.18862921261790333,-0.8290493303428317,True,False,0.0005868180014658719,True
1.7,16.337,16.304,37.36666680000056,4.3666668,1,False,0.4091007040431389,-1.2831780291683512,0.6342863521787105,0.5587154981108753,-0.09889544569870735,0.28180387296956405,0.7203997510344796,0.6336960753255392,1.4814814814933333,1.4814814814933333,-0.3,1.5740740740866666,1.5740740740866666,-0.3,-0.7453836072943639,-0.19391765592613813,-0.1945079327793095,-0.8282040081048487,True,False,0.0004727830018964596,True
1.8,16.437,16.406,35.36666680000167,4.3666668,1,False,0.4575237250758971,-1.247952612393478,0.6236589560855985,0.6181987371085063,-0.10955177740983574,0.3305228646828591,0.7555876655600425,0.6227044786017015,1.5740740740866666,1.5740740740866666,-0.3,1.6666666666799999,1.6666666666799999,-0.3,-0.7440418334726218,-0.20305419221731452,-0.2040086697012115,-0.8267131483029131,True,False,0.0005011989997001365,True
1.9,16.537,16.508,33.36666679999922,4.3666668,1,False,0.5113930418905719,-1.2096791796160398,0.6119367165721056,0.6806469940471446,-0.11947428623600233,0.38472916009511565,0.7937993335385232,0.61060371509395,1.6666666666799999,1.6666666666799999,-0.3,1.7592592592733332,1.7592592592733332,-0.3,-0.7424365816344161,-0.21299281857724564,-0.21432582005540127,-0.8249295351493512,True,False,0.0005124509989400394,True
2.0,16.637,16.61,31.36666680000033,4.3666668,1,False,0.5710596126462472,-1.1683773919611333,0.599114226305912,0.7456285480733511,-0.13069475890938861,0.44477297741850247,0.8350098480943773,0.5973953071335344,1.7592592592733332,1.7592592592733332,-0.3,1.8518518518666665,1.8518518518666665,-0.3,-0.7405631695071146,-0.22373373981310424,-0.2254526589854819,-0.8228479661190162,True,False,0.0005589529973804019,True
2.1,16.737,16.712,29.366666799997887,4.3666668,1,False,0.6368550728212679,-1.1241259886079962,0.5850979716405104,0.812539297793754,-0.14272845568023065,0.5109821169741725,0.8791351953888284,0.582994916665004,1.8518518518666665,1.8518518518666665,-0.3,1.9444444444600002,1.9444444444600002,-0.3,-0.738325277477989,-0.23526344777947736,-0.2373665027549837,-0.8203614194199879,True,False,0.0005424299961305223,True
2.2,16.837,16.814,27.366666799998995,4.3666668,1,False,0.7091013884140945,-1.0770555434138562,0.5698572216479101,0.881506114233271,-0.15486134894959164,0.583670548641809,0.9260398625119537,0.567383463813127,1.9444444444600002,1.9444444444600002,-0.3,2.0370370370533335,2.0370370370533335,-0.3,-0.735672804022219,-0.2475570050434444,-0.2500307628782275,-0.8174142266913544,True,False,0.0006343920031213202,True
2.3,16.937,16.916,25.366666800000104,4.3666668,1,False,0.788126706932187,-1.0273362116281288,0.55335755005017,0.9524374091313568,-0.16734883767383532,0.6631531059574746,0.9755495469305318,0.5505409235144346,2.0370370370533335,2.0370370370533335,-0.3,2.1296296296466664,2.1296296296466664,-0.3,-0.7325453710671104,-0.26058175113550813,-0.2633983776712436,-0.8139393011856781,True,False,0.0006156949966680259,True
2.4,17.037,17.018,23.36666679999766,4.3666668,1,False,0.8742643720786002,-0.9751814722901919,0.535563863177995,1.025147435397825,-0.18017803793665846,0.7497429297859705,1.0274480504656944,0.5324498021273992,2.1296296296466664,2.1296296296466664,-0.3,2.2222222222399997,2.2222222222399997,-0.3,-0.7288746981778231,-0.27429691257514177,-0.2774109736257375,-0.8098607757531368,True,False,0.000493783998535946,True
2.5,17.137,17.12,21.366666799998768,4.3666668,1,False,0.9678341450049391,-0.9208604781345262,0.5164462420279259,1.0993558598754514,-0.19327580408308742,0.8437308610148951,1.0814658270529498,0.5131015188744774,2.2222222222399997,2.2222222222399997,-0.3,2.3148148148333334,2.3148148148333334,-0.3,-0.7245875629608967,-0.288651050150848,-0.2919957733042965,-0.805097292178774,True,False,0.000507812001160346,True
2.6,17.237,17.222,19.366666799996324,4.3666668,1,False,1.0691468045736003,-0.8646949536893909,0.4959786756988875,1.1749601275690122,-0.20661608814768517,0.9453881625362425,1.1372841610863447,0.4924955980111494,2.3148148148333334,2.3148148148333334,-0.3,2.4074074074266667,2.4074074074266667,-0.3,-0.7196060893540163,-0.30358364580557495,-0.3070667234933131,-0.7995623215044625,True,False,0.0005160079963388853,True
2.7,17.337,17.324,17.366666799997432,4.3666668,1,False,1.178507498459615,-0.807057216597989,0.47413721373263085,1.2517920011394046,-0.2201719396145461,1.0549677996179447,1.1945384897247613,0.47063835494330986,2.4074074074266667,2.4074074074266667,-0.3,2.50000000002,2.50000000002,-0.3,-0.7138473724520958,-0.31902653343636456,-0.32252539222568555,-0.7931637471689954,True,False,0.0005430110031738877,True
2.8,17.437,17.426,15.366666800002093,4.3666668,1,False,1.2962039359728181,-0.7483760962905535,0.45090180478783115,1.3296319482291459,-0.23390145310784413,1.1726904685772097,1.2528141949832603,0.4475453189791271,2.50000000002,2.50000000002,-0.3,2.592592592613333,2.592592592613333,-0.3,-0.7072246364621467,-0.33490334683677625,-0.3382598326454803,-0.7858051516246074,True,False,0.00047604999417671934,True
2.9,17.537,17.528,13.36666679999965,4.3666668,1,False,1.4225051750848376,-0.6891359541565723,0.42625598521449665,1.4083644774092388,-0.2477829535968752,1.2987412549441892,1.3116496103829587,0.4232414928208789,2.592592592613333,2.592592592613333,-0.3,2.6851851852066666,2.6851851852066666,-0.3,-0.69964819886185,-0.3511309024097811,-0.35414539480339885,-0.7773868876242778,True,False,0.0004879429980064742,True
3.0,17.637,17.63,11.366666800000758,4.3666668,1,False,1.5576660230942236,-0.6298732078450038,0.4001844122016717,1.4879278546987256,-0.26180821193958626,1.4333682189271983,1.3705393990990826,0.3976893945305244,2.6851851852066666,2.6851851852066666,-0.3,2.7777777778,2.7777777778,-0.3,-0.690961529058549,-0.36755062008560496,-0.3700456377567523,-0.7677350322872767,True,False,0.0007692180006415583,True
3.1,17.737,17.732,9.366666799998313,4.3666668,1,False,1.701924261195057,-0.5711767584331471,0.37267272973641186,1.5682654447440318,-0.2759678642037051,1.5769574522413208,1.428916787606398,0.37074804023789243,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.6809000156024579,-0.38388284315520804,-0.38580753265372747,-0.7565555728916199,True,False,0.0005343949960661121,True
3.2,17.837,17.834,7.366666799999422,4.3666668,1,False,1.8554960122089321,-0.5136889039061542,0.34370753455111414,1.6493242820343432,-0.29025273205320257,1.7297210502839793,1.486156313095175,0.34240094143212463,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.6692968313710397,-0.39995561141670777,-0.4012622045356973,-0.7436631459678219,True,False,0.000593561002460774,True
3.3,17.937,17.936,5.36666680000053,4.3666668,1,False,2.0183279067284,-0.45818486492147836,0.3133208020240282,1.7257190227014345,-0.3037260789040512,1.8915985331848084,1.5415016627774738,0.3126803097373548,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.6559971828185456,-0.41556495666324456,-0.41620544894991796,-0.7288857586872728,True,False,0.0005315189991961233,True
3.4,18.037,18.004,37.366666799997006,4.3666668,1,False,2.1318280877167717,-0.42272394093712196,0.2923176326982447,1.7739334990053102,-0.31223029486031856,2.0043804355567003,1.576916512268712,0.29214698584567916,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.6461229997424084,-0.4255968114599868,-0.4257674583125523,-0.7179144441582315,True,False,0.0006260259979171678,True
3.5,18.137,18.106,35.366666799998114,4.3666668,1,False,2.3091846077866682,-0.3724836657557028,0.2597577039350693,1.8424402179200006,-0.3243187377825455,2.1805390787875587,1.6271921558466493,0.260328518564779,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.6297033605790369,-0.439912696708305,-0.43934188207859537,-0.6996704006433743,True,False,0.0005341439973562956,True
3.6,18.237,18.208,33.36666679999922,4.3666668,1,False,2.4946767117291024,-0.32652324337280847,0.22600189911558421,1.9066433139850423,-0.33565120361025247,2.3646959554991103,1.6733309078029646,0.2273549837404446,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.6112388959625206,-0.45315242973166087,-0.4517993451068005,-0.679154328847245,True,False,0.000530396995600313,True
3.7,18.337,18.31,31.36666680000033,4.3666668,1,False,2.6878405010717916,-0.2856408489741429,0.1911247995898873,1.966815222130929,-0.3462749566623067,2.5564010656469263,1.7145536175474139,0.19329629594894615,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.5906031954180732,-0.46510097309686066,-0.46292947673780177,-0.656225772686748,True,False,0.0005140450011822395,True
3.8,18.437,18.412,29.36666680000144,4.3666668,1,False,2.888184477725079,-0.25059703406577516,0.15519637105715306,2.0232013377913107,-0.3562333937112414,2.755183082370176,1.7501174169637272,0.1582165883597994,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.5676734618460052,-0.4755519198828527,-0.4725317025802064,-0.6307482909400057,True,False,0.0005009390006307513,True
3.9,18.537,18.514,27.366666799998995,4.3666668,1,False,3.0951884332107134,-0.22211236532320852,0.11828233328482204,2.0760294401284383,-0.3655666902650321,2.9605483917530226,1.7793175007655513,0.12217462429260303,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.5423313145493718,-0.4843080162144799,-0.4804157252066989,-0.602590349499302,True,False,0.0007808859954820946,True
4.0,18.637,18.616,25.366666800000104,4.3666668,1,False,3.308303491141718,-0.20086509529910773,0.0804444230626103,2.125513969413099,-0.37431272924635134,3.1719865271314847,1.80148876841727,0.08522080062408362,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.5144604912870719,-0.49117834503413627,-0.48640196747266295,-0.5716227680967466,True,False,0.0005662169933202676,True
4.1,18.737,18.718,23.36666679999766,4.3666668,1,False,3.5269528559433097,-0.1874890197986319,0.041740620065944076,2.1718574033777815,-0.3825072872712043,3.389003345145112,1.8160042229291762,0.04737943486696254,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.48393051755205607,-0.49595995499189605,-0.4903211401908776,-0.5377005750578401,True,False,0.0005628810031339526,True
4.2,18.837,18.82,21.366666799998768,4.3666668,1,False,3.7505330102322954,-0.18257157123257745,0.002225364405183276,2.2152505584262903,-0.3901840295835368,3.6110405365664517,1.8222760231880673,0.008693750243111469,2.7777777778,2.7777777778,-0.3,2.7777777778,2.7777777778,-0.3,-0.45063744885350066,-0.4984829120987064,-0.4920145262607782,-0.5007082765038896,True,False,0.0007009230030234903,True
