time_s,speed_mps,steering_rad
14.7,3.200000000,-0.030685975
14.8,3.200000000,-0.015729970
14.9,3.200000000,-0.000466211
15.0,3.200000000,0.014925562
15.1,3.200000000,0.030256696
15.2,3.200000000,0.045331794
15.3,3.200000000,0.059951132
15.4,3.200000000,0.073913313
15.5,3.200000000,0.087018125
15.6,3.200000000,0.099069562
15.7,3.200000000,0.109878989
15.8,3.200000000,0.119268394
15.9,3.200000000,0.127073674
16.0,3.200000000,0.133147912
16.1,3.200000000,0.137364577
16.2,3.200000000,0.139620583
16.3,3.200000000,0.139839149
16.4,3.200000000,0.137972382
16.5,3.200000000,0.134003524
16.6,3.200000000,0.127948785
16.7,3.200000000,0.119858708
16.8,3.200000000,0.109819001
16.9,3.200000000,0.097950773
17.0,3.200000000,0.084410136
17.1,3.200000000,0.069387135
17.2,3.200000000,0.053103967
17.3,3.200000000,0.035812486
17.4,3.200000000,0.017790984
17.5,3.200000000,-0.000659732
17.6,3.200000000,-0.019220938
17.7,3.200000000,-0.037561219
17.8,3.200000000,-0.055342257
17.9,3.200000000,-0.072225097
18.0,3.200000000,-0.087876791
18.1,3.200000000,-0.101977293
18.2,3.200000000,-0.114226495
18.3,3.200000000,-0.124351229
18.4,3.200000000,-0.132112092
18.5,3.200000000,-0.137309939
18.6,3.200000000,-0.139791844
18.7,3.200000000,-0.139456384
18.8,3.200000000,-0.136258072
18.9,3.200000000,-0.130210761
19.0,3.200000000,-0.121389898
19.1,3.200000000,-0.109933478
19.2,3.200000000,-0.096041596
19.3,3.200000000,-0.079974522
19.4,3.200000000,-0.062049243
19.5,3.200000000,-0.042634456
19.6,3.200000000,-0.022144060
19.7,3.200000000,-0.001029176
19.8,3.200000000,0.020231145
19.9,3.200000000,0.041140422
20.0,3.200000000,0.061196207
20.1,3.200000000,0.079902307
20.2,3.200000000,0.096781464
20.3,3.200000000,0.111388198
20.4,3.200000000,0.123321465
20.5,3.200000000,0.132236781
20.6,3.200000000,0.137857443
20.7,3.200000000,0.139984478
20.8,3.200000000,0.138504972
20.9,3.200000000,0.133398435
21.0,3.200000000,0.124740913
21.1,3.200000000,0.112706588
21.2,3.200000000,0.097566672
21.3,3.200000000,0.079685472
21.4,3.200000000,0.059513573
21.5,3.200000000,0.037578166
21.6,3.200000000,0.014470674
21.7,3.200000000,-0.009168142
21.8,3.200000000,-0.032665244
21.9,3.200000000,-0.055334177
22.0,3.200000000,-0.076495209
22.1,3.200000000,-0.095496210
22.2,3.200000000,-0.111733637
22.3,3.200000000,-0.124672953
22.4,3.200000000,-0.133867798
22.5,3.200000000,-0.138977202
22.6,3.200000000,-0.139780177
22.7,3.200000000,-0.136187037
22.8,3.200000000,-0.128246918
22.9,3.200000000,-0.116150998
23.0,3.200000000,-0.100231108
23.1,3.200000000,-0.080953503
23.2,3.200000000,-0.058907777
23.3,3.200000000,-0.034791023
23.4,3.200000000,-0.009387570
23.5,3.200000000,0.016455236
23.6,3.200000000,0.041854519
23.7,3.200000000,0.065921832
23.8,3.200000000,0.087794593
23.9,3.200000000,0.106667923
24.0,3.200000000,0.121825726
24.1,3.200000000,0.132669797
24.2,3.200000000,0.138745754
24.3,3.200000000,0.139764636
24.4,3.200000000,0.135619126
24.5,3.200000000,0.126393481
24.6,3.200000000,0.112366469
24.7,3.200000000,0.094006847
24.8,3.200000000,0.071961180
24.9,3.200000000,0.047034111
25.0,3.200000000,0.020161510
25.1,3.200000000,-0.007622759
25.2,3.200000000,-0.035225390
25.3,3.200000000,-0.061536182
25.4,3.200000000,-0.085472971
25.5,3.200000000,-0.106027191
25.6,3.200000000,-0.122308142
25.7,3.200000000,-0.133583997
25.8,3.200000000,-0.139317646
25.9,3.200000000,-0.139195533
26.0,3.200000000,-0.133147912
26.1,3.200000000,-0.121359211
26.2,3.200000000,-0.104267560
26.3,3.200000000,-0.082553023
26.4,3.200000000,-0.057114513
26.5,3.200000000,-0.029035931
26.6,3.200000000,0.000457415
26.7,3.200000000,0.030050536
26.8,3.200000000,0.058396591
26.9,3.200000000,0.084178368
27.0,3.200000000,0.106170668
27.1,3.200000000,0.123300639
27.2,3.200000000,0.134703065
27.3,3.200000000,0.139767686
27.4,3.200000000,0.138175876
27.5,3.200000000,0.129924399
27.6,3.200000000,0.115334469
27.7,3.200000000,0.095045023
27.8,3.200000000,0.069989842
27.9,3.200000000,0.041358977
28.0,3.200000000,0.010545753
28.1,3.200000000,-0.020918519
28.2,3.200000000,-0.051439278
28.3,3.200000000,-0.079439384
28.4,3.200000000,-0.103441725
28.5,3.200000000,-0.122149441
28.6,3.200000000,-0.134519376
28.7,3.200000000,-0.139824497
28.8,3.200000000,-0.137701417
28.9,3.200000000,-0.128179795
29.0,3.200000000,-0.111691222
29.1,3.200000000,-0.089056230
29.2,3.200000000,-0.061449254
29.3,3.200000000,-0.030342576
29.4,3.200000000,0.002568422
29.5,3.200000000,0.035455203
29.6,3.200000000,0.066456669
29.7,3.200000000,0.093785007
29.8,3.200000000,0.115830821
29.9,3.200000000,0.131261335
30.0,3.200000000,0.139105583
30.1,3.200000000,0.138820961
