time_s,speed_mps,steering_rad
6.3,1.500000000,0.000000000
6.4,1.500000000,0.000000000
6.5,1.500000000,0.000000000
6.6,1.500000000,0.000000000
6.7,1.500000000,0.000000000
6.8,1.500000000,0.000000000
6.9,1.500000000,0.000000000
7.0,1.500000000,0.050000000
7.1,1.500000000,0.050000000
7.2,1.500000000,0.050000000
7.3,1.500000000,0.050000000
7.4,1.500000000,0.050000000
7.5,1.500000000,0.050000000
7.6,1.500000000,0.050000000
7.7,1.500000000,0.050000000
7.8,1.500000000,0.050000000
7.9,1.500000000,0.050000000
8.0,1.500000000,0.050000000
8.1,1.500000000,0.050000000
8.2,1.500000000,0.050000000
8.3,1.500000000,0.050000000
8.4,1.500000000,0.050000000
8.5,1.500000000,0.050000000
8.6,1.500000000,0.050000000
8.7,1.500000000,0.050000000
8.8,1.500000000,0.050000000
8.9,1.500000000,0.050000000
9.0,1.500000000,0.050000000
9.1,1.500000000,0.050000000
9.2,1.500000000,0.050000000
9.3,1.500000000,0.050000000
9.4,1.500000000,0.050000000
9.5,1.500000000,0.000000000
9.6,1.500000000,0.000000000
9.7,1.500000000,0.000000000
9.8,1.500000000,0.000000000
9.9,1.500000000,0.000000000
10.0,1.500000000,0.000000000
10.1,1.500000000,0.000000000
10.2,1.500000000,0.000000000
10.3,1.500000000,0.000000000
10.4,1.500000000,0.000000000
10.5,1.500000000,0.000000000
10.6,1.500000000,0.000000000
10.7,1.500000000,0.000000000
10.8,1.500000000,0.000000000
10.9,1.500000000,0.000000000
11.0,1.500000000,0.000000000
11.1,1.500000000,0.000000000
11.2,1.500000000,0.000000000
11.3,1.500000000,0.000000000
11.4,1.500000000,0.000000000
11.5,1.500000000,0.000000000
11.6,1.500000000,0.000000000
11.7,1.500000000,0.000000000
11.8,1.500000000,0.000000000
11.9,1.500000000,0.000000000
12.0,1.500000000,-0.050000000
12.1,1.500000000,-0.050000000
12.2,1.500000000,-0.050000000
12.3,1.500000000,-0.050000000
12.4,1.500000000,-0.050000000
12.5,1.500000000,-0.050000000
12.6,1.500000000,-0.050000000
12.7,1.500000000,-0.050000000
12.8,1.500000000,-0.050000000
12.9,1.500000000,-0.050000000
13.0,1.500000000,-0.050000000
13.1,1.500000000,-0.050000000
13.2,1.500000000,-0.050000000
13.3,1.500000000,-0.050000000
13.4,1.500000000,-0.050000000
13.5,1.500000000,-0.050000000
13.6,1.500000000,-0.050000000
13.7,1.500000000,-0.050000000
13.8,1.500000000,-0.050000000
13.9,1.500000000,-0.050000000
14.0,1.500000000,-0.050000000
14.1,1.500000000,-0.050000000
14.2,1.500000000,-0.050000000
14.3,1.500000000,-0.050000000
14.4,1.500000000,-0.050000000
14.5,1.500000000,0.000000000
14.6,1.500000000,0.000000000
14.7,1.500000000,0.000000000
14.8,1.500000000,0.000000000
14.9,1.500000000,0.000000000
15.0,1.500000000,0.000000000
15.1,1.500000000,0.000000000
15.2,1.500000000,0.000000000
15.3,1.500000000,0.000000000
15.4,1.500000000,0.000000000
15.5,1.500000000,0.000000000
15.6,1.500000000,0.000000000
15.7,1.500000000,0.000000000
15.8,1.500000000,0.000000000
15.9,1.500000000,0.000000000
16.0,1.500000000,0.000000000
16.1,1.500000000,0.000000000
16.2,1.500000000,0.000000000
16.3,1.500000000,0.000000000
16.4,1.500000000,0.000000000
16.5,1.500000000,0.000000000
16.6,1.500000000,0.000000000
16.7,1.500000000,0.000000000
16.8,1.500000000,0.000000000
16.9,1.500000000,0.000000000
17.0,1.500000000,0.150000000
17.1,1.500000000,0.150000000
17.2,1.500000000,0.150000000
17.3,1.500000000,0.150000000
17.4,1.500000000,0.150000000
17.5,1.500000000,0.150000000
17.6,1.500000000,0.150000000
17.7,1.500000000,0.150000000
17.8,1.500000000,0.150000000
17.9,1.500000000,0.150000000
18.0,1.500000000,0.150000000
18.1,1.500000000,0.150000000
18.2,1.500000000,0.150000000
18.3,1.500000000,0.150000000
18.4,1.500000000,0.150000000
18.5,1.500000000,0.150000000
18.6,1.500000000,0.150000000
18.7,1.500000000,0.150000000
18.8,1.500000000,0.150000000
18.9,1.500000000,0.150000000
19.0,1.500000000,0.150000000
19.1,1.500000000,0.150000000
19.2,1.500000000,0.150000000
19.3,1.500000000,0.150000000
19.4,1.500000000,0.150000000
19.5,1.500000000,0.000000000
19.6,1.500000000,0.000000000
19.7,1.500000000,0.000000000
19.8,1.500000000,0.000000000
19.9,1.500000000,0.000000000
20.0,1.500000000,0.000000000
20.1,1.500000000,0.000000000
20.2,1.500000000,0.000000000
20.3,1.500000000,0.000000000
20.4,1.500000000,0.000000000
20.5,1.500000000,0.000000000
20.6,1.500000000,0.000000000
20.7,1.500000000,0.000000000
20.8,1.500000000,0.000000000
20.9,1.500000000,0.000000000
21.0,1.500000000,0.000000000
21.1,1.500000000,0.000000000
21.2,1.500000000,0.000000000
21.3,1.500000000,0.000000000
21.4,1.500000000,0.000000000
21.5,1.500000000,0.000000000
21.6,1.500000000,0.000000000
21.7,1.500000000,0.000000000
21.8,1.500000000,0.000000000
21.9,1.500000000,0.000000000
22.0,1.500000000,-0.150000000
22.1,1.500000000,-0.150000000
22.2,1.500000000,-0.150000000
22.3,1.500000000,-0.150000000
22.4,1.500000000,-0.150000000
22.5,1.500000000,-0.150000000
22.6,1.500000000,-0.150000000
22.7,1.500000000,-0.150000000
22.8,1.500000000,-0.150000000
22.9,1.500000000,-0.150000000
23.0,1.500000000,-0.150000000
23.1,1.500000000,-0.150000000
23.2,1.500000000,-0.150000000
23.3,1.500000000,-0.150000000
23.4,1.500000000,-0.150000000
23.5,1.500000000,-0.150000000
23.6,1.500000000,-0.150000000
23.7,1.500000000,-0.150000000
23.8,1.500000000,-0.150000000
23.9,1.500000000,-0.150000000
24.0,1.500000000,-0.150000000
24.1,1.500000000,-0.150000000
24.2,1.500000000,-0.150000000
24.3,1.500000000,-0.150000000
24.4,1.500000000,-0.150000000
24.5,1.500000000,0.000000000
24.6,1.500000000,0.000000000
24.7,1.500000000,0.000000000
24.8,1.500000000,0.000000000
24.9,1.500000000,0.000000000
25.0,1.500000000,0.000000000
25.1,1.500000000,0.000000000
25.2,1.500000000,0.000000000
25.3,1.500000000,0.000000000
25.4,1.500000000,0.000000000
25.5,1.500000000,0.000000000
25.6,1.500000000,0.000000000
25.7,1.500000000,0.000000000
25.8,1.500000000,0.000000000
25.9,1.500000000,0.000000000
26.0,1.500000000,0.000000000
26.1,1.500000000,0.000000000
26.2,1.500000000,0.000000000
26.3,1.500000000,0.000000000
26.4,1.500000000,0.000000000
26.5,1.500000000,0.000000000
26.6,1.500000000,0.000000000
26.7,1.500000000,0.000000000
26.8,1.500000000,0.000000000
26.9,1.500000000,0.000000000
27.0,1.500000000,0.300000000
27.1,1.500000000,0.300000000
27.2,1.500000000,0.300000000
27.3,1.500000000,0.300000000
27.4,1.500000000,0.300000000
27.5,1.500000000,0.300000000
27.6,1.500000000,0.300000000
27.7,1.500000000,0.300000000
27.8,1.500000000,0.300000000
27.9,1.500000000,0.300000000
28.0,1.500000000,0.300000000
28.1,1.500000000,0.300000000
28.2,1.500000000,0.300000000
28.3,1.500000000,0.300000000
28.4,1.500000000,0.300000000
28.5,1.500000000,0.300000000
28.6,1.500000000,0.300000000
28.7,1.500000000,0.300000000
28.8,1.500000000,0.300000000
28.9,1.500000000,0.300000000
29.0,1.500000000,0.300000000
29.1,1.500000000,0.300000000
29.2,1.500000000,0.300000000
29.3,1.500000000,0.300000000
29.4,1.500000000,0.300000000
29.5,1.500000000,0.000000000
29.6,1.500000000,0.000000000
29.7,1.500000000,0.000000000
29.8,1.500000000,0.000000000
29.9,1.500000000,0.000000000
30.0,1.500000000,0.000000000
30.1,1.500000000,0.000000000
30.2,1.500000000,0.000000000
30.3,1.500000000,0.000000000
30.4,1.500000000,0.000000000
30.5,1.500000000,0.000000000
30.6,1.500000000,0.000000000
30.7,1.500000000,0.000000000
30.8,1.500000000,0.000000000
30.9,1.500000000,0.000000000
31.0,1.500000000,0.000000000
31.1,1.500000000,0.000000000
31.2,1.500000000,0.000000000
31.3,1.500000000,0.000000000
31.4,1.500000000,0.000000000
31.5,1.500000000,0.000000000
31.6,1.500000000,0.000000000
31.7,1.500000000,0.000000000
31.8,1.500000000,0.000000000
31.9,1.500000000,0.000000000
32.0,1.500000000,-0.300000000
32.1,1.500000000,-0.300000000
32.2,1.500000000,-0.300000000
32.3,1.500000000,-0.300000000
32.4,1.500000000,-0.300000000
32.5,1.500000000,-0.300000000
32.6,1.500000000,-0.300000000
32.7,1.500000000,-0.300000000
32.8,1.500000000,-0.300000000
32.9,1.500000000,-0.300000000
33.0,1.500000000,-0.300000000
33.1,1.500000000,-0.300000000
33.2,1.500000000,-0.300000000
33.3,1.500000000,-0.300000000
33.4,1.500000000,-0.300000000
33.5,1.500000000,-0.300000000
33.6,1.500000000,-0.300000000
33.7,1.500000000,-0.300000000
33.8,1.500000000,-0.300000000
33.9,1.500000000,-0.300000000
34.0,1.500000000,-0.300000000
34.1,1.500000000,-0.300000000
34.2,1.500000000,-0.300000000
34.3,1.500000000,-0.300000000
34.4,1.500000000,-0.300000000
34.5,1.500000000,0.000000000
34.6,1.500000000,0.000000000
34.7,1.500000000,0.000000000
34.8,1.500000000,0.000000000
34.9,1.500000000,0.000000000
35.0,1.500000000,0.000000000
35.1,1.500000000,0.000000000
35.2,1.500000000,0.000000000
35.3,1.500000000,0.000000000
35.4,1.500000000,0.000000000
35.5,1.500000000,0.000000000
35.6,1.500000000,0.000000000
35.7,1.500000000,0.000000000
35.8,1.500000000,0.000000000
35.9,1.500000000,0.000000000
36.0,1.500000000,0.000000000
36.1,1.500000000,0.000000000
36.2,1.500000000,0.000000000
36.3,1.500000000,0.000000000
36.4,1.500000000,0.000000000
36.5,1.500000000,0.000000000
36.6,1.500000000,0.000000000
36.7,1.500000000,0.000000000
36.8,1.500000000,0.000000000
36.9,1.500000000,0.000000000
37.0,1.500000000,0.000000000
37.1,1.557500000,0.000000000
37.2,1.615000000,0.000000000
37.3,1.672500000,0.000000000
37.4,1.730000000,0.000000000
37.5,1.787500000,0.000000000
37.6,1.845000000,0.000000000
37.7,1.902500000,0.000000000
37.8,1.960000000,0.000000000
37.9,2.017500000,0.000000000
38.0,2.075000000,0.000000000
38.1,2.132500000,0.000000000
38.2,2.190000000,0.000000000
38.3,2.247500000,0.000000000
38.4,2.305000000,0.000000000
38.5,2.362500000,0.000000000
38.6,2.420000000,0.000000000
38.7,2.477500000,0.000000000
38.8,2.535000000,0.000000000
38.9,2.592500000,0.000000000
39.0,2.650000000,0.000000000
39.1,2.707500000,0.000000000
39.2,2.765000000,0.000000000
39.3,2.822500000,0.000000000
39.4,2.880000000,0.000000000
39.5,2.937500000,0.000000000
39.6,2.995000000,0.000000000
39.7,3.052500000,0.000000000
39.8,3.110000000,0.000000000
39.9,3.167500000,0.000000000
40.0,3.225000000,0.000000000
40.1,3.282500000,0.000000000
40.2,3.340000000,0.000000000
40.3,3.397500000,0.000000000
40.4,3.455000000,0.000000000
40.5,3.512500000,0.000000000
40.6,3.570000000,0.000000000
40.7,3.627500000,0.000000000
40.8,3.685000000,0.000000000
40.9,3.742500000,0.000000000
41.0,3.800000000,0.050000000
41.1,3.800000000,0.050000000
41.2,3.800000000,0.050000000
41.3,3.800000000,0.050000000
41.4,3.800000000,0.050000000
41.5,3.800000000,0.050000000
41.6,3.800000000,0.050000000
41.7,3.800000000,0.050000000
41.8,3.800000000,0.050000000
41.9,3.800000000,0.050000000
42.0,3.800000000,0.050000000
42.1,3.800000000,0.050000000
42.2,3.800000000,0.050000000
42.3,3.800000000,0.050000000
42.4,3.800000000,0.050000000
42.5,3.800000000,0.050000000
42.6,3.800000000,0.050000000
42.7,3.800000000,0.050000000
42.8,3.800000000,0.050000000
42.9,3.800000000,0.050000000
43.0,3.800000000,0.050000000
43.1,3.800000000,0.050000000
43.2,3.800000000,0.050000000
43.3,3.800000000,0.050000000
43.4,3.800000000,0.050000000
43.5,3.800000000,-0.050000000
43.6,3.800000000,-0.050000000
43.7,3.800000000,-0.050000000
43.8,3.800000000,-0.050000000
43.9,3.800000000,-0.050000000
44.0,3.800000000,-0.050000000
44.1,3.800000000,-0.050000000
44.2,3.800000000,-0.050000000
44.3,3.800000000,-0.050000000
44.4,3.800000000,-0.050000000
44.5,3.800000000,-0.050000000
44.6,3.800000000,-0.050000000
44.7,3.800000000,-0.050000000
44.8,3.800000000,-0.050000000
44.9,3.800000000,-0.050000000
45.0,3.800000000,-0.050000000
45.1,3.800000000,-0.050000000
45.2,3.800000000,-0.050000000
45.3,3.800000000,-0.050000000
45.4,3.800000000,-0.050000000
45.5,3.800000000,-0.050000000
45.6,3.800000000,-0.050000000
45.7,3.800000000,-0.050000000
45.8,3.800000000,-0.050000000
45.9,3.800000000,-0.050000000
46.0,3.800000000,0.100000000
46.1,3.800000000,0.100000000
46.2,3.800000000,0.100000000
46.3,3.800000000,0.100000000
46.4,3.800000000,0.100000000
46.5,3.800000000,0.100000000
46.6,3.800000000,0.100000000
46.7,3.800000000,0.100000000
46.8,3.800000000,0.100000000
46.9,3.800000000,0.100000000
47.0,3.800000000,0.100000000
47.1,3.800000000,0.100000000
47.2,3.800000000,0.100000000
47.3,3.800000000,0.100000000
47.4,3.800000000,0.100000000
47.5,3.800000000,0.100000000
47.6,3.800000000,0.100000000
47.7,3.800000000,0.100000000
47.8,3.800000000,0.100000000
47.9,3.800000000,0.100000000
48.0,3.800000000,0.100000000
48.1,3.800000000,0.100000000
48.2,3.800000000,0.100000000
48.3,3.800000000,0.100000000
48.4,3.800000000,0.100000000
48.5,3.800000000,-0.100000000
48.6,3.800000000,-0.100000000
48.7,3.800000000,-0.100000000
48.8,3.800000000,-0.100000000
48.9,3.800000000,-0.100000000
49.0,3.800000000,-0.100000000
49.1,3.800000000,-0.100000000
49.2,3.800000000,-0.100000000
49.3,3.800000000,-0.100000000
49.4,3.800000000,-0.100000000
49.5,3.800000000,-0.100000000
49.6,3.800000000,-0.100000000
49.7,3.800000000,-0.100000000
49.8,3.800000000,-0.100000000
49.9,3.800000000,-0.100000000
50.0,3.800000000,-0.100000000
50.1,3.800000000,-0.100000000
50.2,3.800000000,-0.100000000
50.3,3.800000000,-0.100000000
50.4,3.800000000,-0.100000000
50.5,3.800000000,-0.100000000
50.6,3.800000000,-0.100000000
50.7,3.800000000,-0.100000000
50.8,3.800000000,-0.100000000
50.9,3.800000000,-0.100000000
51.0,3.800000000,0.150000000
51.1,3.800000000,0.150000000
51.2,3.800000000,0.150000000
51.3,3.800000000,0.150000000
51.4,3.800000000,0.150000000
51.5,3.800000000,0.150000000
51.6,3.800000000,0.150000000
51.7,3.800000000,0.150000000
51.8,3.800000000,0.150000000
51.9,3.800000000,0.150000000
52.0,3.800000000,0.150000000
52.1,3.800000000,0.150000000
52.2,3.800000000,0.150000000
52.3,3.800000000,0.150000000
52.4,3.800000000,0.150000000
52.5,3.800000000,0.150000000
52.6,3.800000000,0.150000000
52.7,3.800000000,0.150000000
52.8,3.800000000,0.150000000
52.9,3.800000000,0.150000000
53.0,3.800000000,0.150000000
53.1,3.800000000,0.150000000
53.2,3.800000000,0.150000000
53.3,3.800000000,0.150000000
53.4,3.800000000,0.150000000
53.5,3.800000000,-0.150000000
53.6,3.800000000,-0.150000000
53.7,3.800000000,-0.150000000
53.8,3.800000000,-0.150000000
53.9,3.800000000,-0.150000000
54.0,3.800000000,-0.150000000
54.1,3.800000000,-0.150000000
54.2,3.800000000,-0.150000000
54.3,3.800000000,-0.150000000
54.4,3.800000000,-0.150000000
54.5,3.800000000,-0.150000000
54.6,3.800000000,-0.150000000
54.7,3.800000000,-0.150000000
54.8,3.800000000,-0.150000000
54.9,3.800000000,-0.150000000
55.0,3.800000000,-0.150000000
55.1,3.800000000,-0.150000000
55.2,3.800000000,-0.150000000
55.3,3.800000000,-0.150000000
55.4,3.800000000,-0.150000000
55.5,3.800000000,-0.150000000
55.6,3.800000000,-0.150000000
55.7,3.800000000,-0.150000000
55.8,3.800000000,-0.150000000
55.9,3.800000000,-0.150000000
56.0,3.800000000,0.000000000
56.1,3.800000000,0.000000000
56.2,3.800000000,0.000000000
56.3,3.800000000,0.000000000
56.4,3.800000000,0.000000000
56.5,3.800000000,0.000000000
56.6,3.800000000,0.000000000
56.7,3.800000000,0.000000000
56.8,3.800000000,0.000000000
56.9,3.800000000,0.000000000
57.0,3.800000000,0.000000000
57.1,3.800000000,0.000000000
57.2,3.800000000,0.000000000
57.3,3.800000000,0.000000000
57.4,3.800000000,0.000000000
57.5,3.800000000,0.000000000
57.6,3.800000000,0.000000000
57.7,3.800000000,0.000000000
57.8,3.800000000,0.000000000
57.9,3.800000000,0.000000000
58.0,3.800000000,0.000000000
58.1,3.800000000,0.000000000
58.2,3.800000000,0.000000000
58.3,3.800000000,0.000000000
58.4,3.800000000,0.000000000
58.5,3.800000000,0.000000000
58.6,3.736666667,0.000000000
58.7,3.673333333,0.000000000
58.8,3.610000000,0.000000000
58.9,3.546666667,0.000000000
59.0,3.483333333,0.000000000
59.1,3.420000000,0.000000000
59.2,3.356666667,0.000000000
59.3,3.293333333,0.000000000
59.4,3.230000000,0.000000000
59.5,3.166666667,0.000000000
59.6,3.103333333,0.000000000
59.7,3.040000000,0.000000000
59.8,2.976666667,0.000000000
59.9,2.913333333,0.000000000
60.0,2.850000000,0.000000000
60.1,2.786666667,0.000000000
60.2,2.723333333,0.000000000
60.3,2.660000000,0.000000000
60.4,2.596666667,0.000000000
60.5,2.533333333,0.000000000
60.6,2.470000000,0.000000000
60.7,2.406666667,0.000000000
60.8,2.343333333,0.000000000
60.9,2.280000000,0.000000000
61.0,2.216666667,0.000000000
61.1,2.153333333,0.000000000
61.2,2.090000000,0.000000000
61.3,2.026666667,0.000000000
61.4,1.963333333,0.000000000
61.5,1.900000000,0.000000000
61.6,1.836666667,0.000000000
61.7,1.773333333,0.000000000
61.8,1.710000000,0.000000000
61.9,1.646666667,0.000000000
62.0,1.583333333,0.000000000
62.1,1.520000000,0.000000000
62.2,1.456666667,0.000000000
62.3,1.393333333,0.000000000
62.4,1.330000000,0.000000000
62.5,1.266666667,0.000000000
62.6,1.203333333,0.000000000
62.7,1.140000000,0.000000000
62.8,1.076666667,0.000000000
62.9,1.013333333,0.000000000
63.0,0.950000000,0.000000000
63.1,0.886666667,0.000000000
63.2,0.823333333,0.000000000
63.3,0.760000000,0.000000000
63.4,0.696666667,0.000000000
63.5,0.633333333,0.000000000
63.6,0.570000000,0.000000000
63.7,0.506666667,0.000000000
63.8,0.443333333,0.000000000
63.9,0.380000000,0.000000000
64.0,0.316666667,0.000000000
64.1,0.253333333,0.000000000
64.2,0.190000000,0.000000000
64.3,0.126666667,0.000000000
64.4,0.063333333,0.000000000
64.5,0.000000000,0.000000000
64.6,0.000000000,0.000000000
64.7,0.000000000,0.000000000
64.8,0.000000000,0.000000000
64.9,0.000000000,0.000000000
65.0,0.000000000,0.000000000
65.1,0.000000000,0.000000000
65.2,0.000000000,0.000000000
65.3,0.000000000,0.000000000
65.4,0.000000000,0.000000000
65.5,0.000000000,0.000000000
65.6,0.000000000,0.000000000
65.7,0.000000000,0.000000000
65.8,0.000000000,0.000000000
65.9,0.000000000,0.000000000
66.0,0.000000000,0.000000000
66.1,0.000000000,0.000000000
66.2,0.000000000,0.000000000
66.3,0.000000000,0.000000000
66.4,0.000000000,0.000000000
66.5,0.000000000,0.000000000
66.6,0.000000000,0.000000000
66.7,0.000000000,0.000000000
66.8,0.000000000,0.000000000
66.9,0.000000000,0.000000000
67.0,0.000000000,0.000000000
67.1,0.000000000,0.000000000
67.2,0.000000000,0.000000000
67.3,0.000000000,0.000000000
67.4,0.000000000,0.000000000
67.5,0.000000000,0.000000000
67.6,0.000000000,0.000000000
67.7,0.000000000,0.000000000
67.8,0.000000000,0.000000000
67.9,0.000000000,0.000000000
68.0,0.000000000,0.000000000
68.1,0.000000000,0.000000000
68.2,0.000000000,0.000000000
68.3,0.000000000,0.000000000
68.4,0.000000000,0.000000000
68.5,0.000000000,0.000000000
68.6,0.000000000,0.000000000
68.7,0.000000000,0.000000000
68.8,0.000000000,0.000000000
68.9,0.000000000,0.000000000
69.0,0.000000000,0.000000000
69.1,0.000000000,0.000000000
69.2,0.000000000,0.000000000
69.3,0.000000000,0.000000000
69.4,0.000000000,0.000000000
69.5,0.000000000,0.000000000
69.6,0.000000000,0.000000000
69.7,0.000000000,0.000000000
69.8,0.000000000,0.000000000
69.9,0.000000000,0.000000000
70.0,0.000000000,0.000000000
70.1,0.000000000,0.000000000
70.2,0.000000000,0.000000000
70.3,0.000000000,0.000000000
70.4,0.000000000,0.000000000
70.5,0.000000000,0.000000000
