profile_name,split,sample_index,nominal_time_s,anchor_time_s,anchor_relative_s,actual_dt_s,command_publish_time_s,commissioned_delay_ms,speed_command_mps,steering_command_rad,x_m,y_m,vx_world_mps,vy_world_mps,speed_longitudinal_mps,yaw_rad,yaw_unwrapped_rad,yaw_rate_radps
train_combined_random,train,0,0.0,5889.3798999999,0.0,0.0,5889.375,4.899999900000001,0.0,0.0,-0.003927617060012203,2.2454977437061594e-06,0.00026602042037971943,-1.205731810358225e-05,0.0002660203934522654,2.233232168524779e-06,2.2332321684893977e-06,1.0659662933583599e-05
train_combined_random,train,1,0.1,5889.4798999999,0.1000000000003638,0.1000000000003638,5889.475,4.899999900000001,0.0,0.0,-0.004002286428597925,2.285913152977309e-06,0.0002650906501257103,-1.2734064922873972e-05,0.0002650906232062796,2.1139234469558232e-06,2.113923446767093e-06,-1.502847677736659e-06
train_combined_random,train,2,0.2,5889.5798999999,0.1999999999998181,0.0999999999994543,5889.575,4.899999900000001,0.0,0.0,-0.004077051012105567,2.3215832919642974e-06,0.00026413995354076033,-1.2668710139846688e-05,0.00026413992880364563,1.9525753569560322e-06,1.952575356885096e-06,-3.456272965156775e-07
train_combined_random,train,3,0.30000000000000004,5889.6798999999,0.3000000000001819,0.1000000000003638,5889.675,4.899999900000001,0.0,0.0,-0.004151909457663832,2.3556286398605187e-06,0.00026321797936731657,-1.2685654891499496e-05,0.00026321795572065485,1.8640113297330174e-06,1.8640113297707159e-06,3.493358586440836e-07
train_combined_random,train,4,0.4,5889.7798999998995,0.3999999999996362,0.0999999999994543,5889.775,4.899999900000001,0.0,0.0,-0.004226857477592865,2.388528455982805e-06,0.0002623491404601478,-1.2698846460019814e-05,0.0002623491172701295,1.826117111747294e-06,1.8261171119395722e-06,6.80436540316935e-07
train_combined_random,train,5,0.5,5889.8808999999,0.5010000000002037,0.10100000000056752,5889.876,4.899999900000001,0.0,0.0,-0.004302640341342506,2.421328422106636e-06,0.0002615265817563206,-1.2701342883182228e-05,0.00026152655875073675,1.8112380040236076e-06,1.8112380039838826e-06,8.01090988914775e-07
train_combined_random,train,6,0.6000000000000001,5889.9798999999,0.6000000000003638,0.09900000000016007,5889.975,4.899999900000001,0.0,0.0,-0.004377000637657822,2.453472360697447e-06,0.0002607698880168151,-1.2701143835515593e-05,0.0002607698651328938,1.801687969482657e-06,1.8016879695166388e-06,7.993059402152376e-07
train_combined_random,train,7,0.7000000000000001,5890.0798999999,0.6999999999998181,0.0999999999994543,5890.075,4.899999900000001,0.0,0.0,-0.0044521857335417,2.486045482755852e-06,0.00026005209883545624,-1.2700084973002866e-05,0.0002600520761072494,1.7895778245957672e-06,1.7895778246260006e-06,7.644529488529562e-07
train_combined_random,train,8,0.8,5890.1798999999,0.8000000000001819,0.1000000000003638,5890.175,4.899999900000001,0.0,0.0,-0.004527440362358601,2.518705689092338e-06,0.0002593782852609938,-1.2699298642566516e-05,0.00025937826273007597,1.7741538549387315e-06,1.7741538547753246e-06,7.377105026354578e-07
train_combined_random,train,9,0.9,5890.2798999998995,0.8999999999996362,0.0999999999994543,5890.275,4.899999900000001,0.0,0.0,-0.004602760264848166,2.5514085371328616e-06,0.0002587457656081233,-1.269887179873806e-05,0.0002587457432990111,1.756747627368327e-06,1.7567476274530198e-06,7.252621884050587e-07
train_combined_random,train,10,1.0,5890.3798999999,1.0,0.1000000000003638,5890.375,4.899999900000001,0.0,0.0,-0.0046781414429068295,2.5841195710138396e-06,0.0002581519997012537,-1.2698918407332456e-05,0.0002581519776219817,1.7386427026977458e-06,1.7386427025270672e-06,7.232461909542652e-07
train_combined_random,train,11,1.1,5890.4798999999,1.1000000000003638,0.1000000000003638,5890.475,4.899999900000001,0.0,0.0,-0.004753580143927633,2.616828889291715e-06,0.0002575946116175977,-1.269898179380428e-05,0.0002575945897680678,1.7205433477940346e-06,1.7205433476529219e-06,7.247170097582098e-07
train_combined_random,train,12,1.2000000000000002,5890.5798999999,1.199999999999818,0.0999999999994543,5890.575,4.899999900000001,0.0,0.0,-0.004829072844983624,2.6495338052488197e-06,0.000257071375141685,-1.2699044053295566e-05,0.0002570713535195906,1.7026259371277774e-06,1.7026259370551621e-06,7.264943027516301e-07
train_combined_random,train,13,1.3,5890.6798999999,1.300000000000182,0.1000000000003638,5890.675,4.899999900000001,0.0,0.0,-0.004904616254831611,2.682242526810528e-06,0.0002565802096472834,-1.2700718572098646e-05,0.0002565801882485517,1.6848155013349242e-06,1.6848155012258956e-06,7.270681743608671e-07
train_combined_random,train,14,1.4000000000000001,5890.7798999998995,1.3999999999996362,0.0999999999994543,5890.775,4.899999900000001,0.0,0.0,-0.004980207538148235,2.714939549301964e-06,0.0002561193293871527,-1.2699081944931267e-05,0.0002561193082154576,1.6671550917557454e-06,1.6671550918751258e-06,7.280905805447465e-07
train_combined_random,train,15,1.5,5890.8798999999,1.5,0.1000000000003638,5890.875,4.899999900000001,0.0,0.0,-0.005055843455337606,2.747646257654046e-06,0.0002556866852491721,-1.2697579342127296e-05,0.0002556866643048585,1.6494455525872809e-06,1.6494455525194274e-06,7.25406703597029e-07
train_combined_random,train,16,1.6,5890.9798999999,1.6000000000003638,0.1000000000003638,5890.975,4.899999900000001,0.0,0.0,-0.005131521273339409,2.7803503201546567e-06,0.00025528054137281575,-1.269608381566511e-05,0.0002552805206557485,1.631741546770371e-06,1.631741546852029e-06,7.240222838327696e-07
train_combined_random,train,17,1.7000000000000002,5891.0798999999,1.699999999999818,0.0999999999994543,5891.075,4.899999900000001,0.0,0.0,-0.005207238426760854,2.8130593987169745e-06,0.0002548992738184594,-1.2697139093357541e-05,0.00025489925332455946,1.6140303573664028e-06,1.6140303575540714e-06,7.246708970576044e-07
train_combined_random,train,18,1.8,5891.1798999999,1.800000000000182,0.1000000000003638,5891.175,4.899999900000001,0.0,0.0,-0.00528299250718741,2.845763968659549e-06,0.00025454136074465664,-1.2702763706945207e-05,0.0002545413404667177,1.5963151915876495e-06,1.5963151917065172e-06,7.322517928068082e-07
train_combined_random,train,19,1.9000000000000001,5891.2798999998995,1.8999999999996362,0.0999999999994543,5891.275,4.899999900000001,0.0,0.0,-0.005358781253424779,2.8784771841337875e-06,0.00025420537484730003,-1.2695711676786389e-05,0.00025420535480560186,1.5785945626234366e-06,1.578594562834991e-06,7.233489695128924e-07
train_combined_random,train,20,2.0,5891.3798999999,2.0,0.1000000000003638,5891.375,4.899999900000001,0.0,0.0,-0.005434602542657209,2.9111872873570785e-06,0.0002538899715291428,-1.2696687405866981e-05,0.0002538899517108239,1.5608803307642916e-06,1.5608803307584557e-06,7.247965400380537e-07
train_combined_random,train,21,2.1,5891.4798999999,2.100000000000364,0.1000000000003638,5891.475,4.899999900000001,0.05000000074505806,0.0,-0.005508513089114898,2.945072341441429e-06,0.000502115280708428,-1.3005177135949827e-05,0.000502115260827882,1.5286188794760847e-06,1.5286188796683544e-06,8.923302149543207e-07
train_combined_random,train,22,2.2,5891.5798999999,2.199999999999818,0.0999999999994543,5891.575,4.899999900000001,0.10000000149011612,0.0,-0.005430149858139171,2.9780242478878e-06,0.0034901811254476655,-1.2676857499504756e-05,0.0034901811061462647,1.522250864915975e-06,1.5222508647885687e-06,6.717433697514202e-07
