elapsed_s,publish_time_s,odometry_time_s,commissioned_delay_ms,x_m,y_m,yaw_rad,speed_mps,yaw_rate_radps,progress_m,lateral_error_m,yaw_error_rad,reference_speed_mps,published_speed_command_mps,published_steering_command_rad,next_speed_command_mps,next_steering_command_rad,solver_success,solver_status,solver_iterations,solver_time_s,mpc_total_compute_s,cycle_compute_s,deadline_met,constraint_violation,fallback_reason
0.0,14.712,14.703,4.483333399999999,0.116741229243149,-2.0033737053257465,-0.0019450441377520012,0.00021919662623494924,8.091370276926468e-07,-0.010981495877940626,7.904786072297353e-06,0.0001137786881704006,0.5,0.0,0.0,0.2761044384881118,-0.010445487696349403,True,Solve_Succeeded,3,0.028640600998187438,0.03165856099803932,0.03226035900297575,True,4.5632115874762354e-07,
0.1,14.812,14.805,4.483333399999999,0.11666033682194998,-2.0033735150813445,-0.0019450530509325542,0.00021920278025848433,8.061657279778284e-07,-0.011062390480714118,7.928452840844605e-06,0.00011461498872840153,0.5,0.2761044384881118,-0.010445487696349403,0.5018608037702884,-0.017200524365692423,True,Solve_Succeeded,2,0.02155831099662464,0.024055021996900905,0.024326699000084773,True,4.382868386614348e-07,
0.2,14.912,14.907,4.483333399999999,0.1172717157363794,-2.0033746436125655,-0.0019472746576957678,0.015382095357732288,-7.895393336702127e-05,-0.010450995167168105,8.057208513524443e-06,0.00010600821904723336,0.5,0.5018608037702884,-0.017200524365692423,0.6821592955689956,-0.021851272734931065,True,Solve_Succeeded,2,0.018790986003295984,0.021559875000093598,0.02180434700130718,True,3.5116011384419683e-07,
0.3,15.012,15.009,4.483333399999999,0.12016465922896336,-2.003380245780325,-0.001972287855626732,0.04428639709642062,-0.00045821526161505453,-0.007557955848606789,8.351471437405998e-06,5.0871925513028705e-05,0.54166666667,0.6821592955689956,-0.021851272734931065,0.8433410286360371,-0.025490710570383712,True,Solve_Succeeded,2,0.022303254998405464,0.026716075000877026,0.02737510599399684,True,1.682366363997545e-07,
0.4,15.112,15.111,4.483333399999999,0.1265432491472951,-2.0033930059256466,-0.0020539161717600058,0.08322869737232962,-0.0011561146250622498,-0.0011790408956012723,8.28572071419649e-06,-9.664645326670166e-05,0.7222222222266667,0.8433410286360371,-0.025490710570383712,1.0557230018963821,-0.029855043267342365,True,Solve_Succeeded,3,0.0315410709954449,0.03634072899876628,0.036692644003778696,True,3.172062470078495e-08,
0.5,15.212,15.179,4.483333399999999,0.13318983886446012,-2.0034069269194377,-0.002154153668356078,0.11465156335881574,-0.0017899597187449124,0.005467653299664294,7.1476219323576905e-06,-0.00026490711880793787,0.9027777777833333,1.0557230018963821,-0.029855043267342365,1.3108366129098337,-0.034175942729315865,True,Solve_Succeeded,3,0.03023912600474432,0.03451874700112967,0.03581034800299676,True,4.3639319071104734e-08,
0.6,15.312,15.281,4.483333399999999,0.14741629608286655,-2.0034391306061714,-0.002392754028098173,0.16893746453541772,-0.0029869935526664923,0.01969415127023205,7.927623187885785e-07,-0.0006478038402680099,1.08333333334,1.3108366129098337,-0.034175942729315865,1.5903367568276903,-0.03757074204408377,True,Solve_Succeeded,3,0.031063369002367835,0.036031595001986716,0.03638597499957541,True,4.7205560872259194e-08,
0.7,15.412,15.383,4.483333399999999,0.16777785823842217,-2.0034915425169477,-0.002777130210507424,0.23538480233561268,-0.004689926753673518,0.04005575185388544,-1.8166671728039988e-05,-0.0012356367429894504,1.2638888888966666,1.5903367568276903,-0.03757074204408377,1.8851741151767119,-0.03992706744487335,True,Solve_Succeeded,3,0.03449970899964683,0.039728044997900724,0.04012222399614984,True,6.151177639338133e-08,
0.8,15.512,15.485,4.483333399999999,0.195597989222699,-2.0035766366551555,-0.0033621871414319707,0.31531482727100063,-0.006910802206023711,0.06787596351706136,-6.417703689856833e-05,-0.00209280354699024,1.4444444444533333,1.8851741151767119,-0.03992706744487335,2.188322211123507,-0.04117786176466259,True,Solve_Succeeded,2,0.022854712995467708,0.026753653000923805,0.027235077999648638,True,6.766681427516907e-06,
0.9,15.612,15.587,4.483333399999999,0.23229261865724715,-2.0037149710016435,-0.004197637593223522,0.40931791385464017,-0.009559610302940622,0.1045706842818474,-0.00016236138886742153,-0.003276701068330965,1.62500000001,2.188322211123507,-0.04117786176466259,2.4946645797891804,-0.04135533871900513,True,Solve_Succeeded,2,0.024599418000434525,0.029170413996325806,0.029708197005675174,True,7.41207219334683e-06,
1.0,15.712,15.689,4.483333399999999,0.279290227841011,-2.0039382090397795,-0.005317509489617174,0.5171907296497301,-0.012437415403184004,0.15156832899802625,-0.0003524692665402771,-0.004825270727403681,1.8055555555666667,2.4946645797891804,-0.04135533871900513,2.800814053274139,-0.04057861556597083,True,Solve_Succeeded,3,0.033501201003673486,0.037328164995415136,0.03770732400153065,True,4.259316360170169e-08,
1.1,15.812,15.791,4.483333399999999,0.3379907102822617,-2.0042917292023623,-0.006735314477653555,0.6385441478063689,-0.015359244473377711,0.21026862710268107,-0.0006921383912450006,-0.006750381142465324,1.9861111111233336,2.800814053274139,-0.04057861556597083,3.1041969068336983,-0.038986252925073996,True,Solve_Succeeded,3,0.03387373000441585,0.037693718004447874,0.03813600099965697,True,1.3051536784749438e-08,
1.2,15.912,15.893,4.483333399999999,0.40974027349485087,-2.0048363203952135,-0.008443352383853336,0.7727469206832588,-0.018098111385353374,0.282017462088669,-0.0012587921686433921,-0.009035274993740499,2.16666666668,3.1041969068336983,-0.038986252925073996,3.402359597372809,-0.03669735369996058,True,Solve_Succeeded,3,0.03111329300008947,0.03492506600014167,0.03547879400139209,True,1.7576164290281563e-08,
1.3,16.012,15.995,4.483333399999999,0.49581224173185334,-2.0056484459129336,-0.010414980788060593,0.919016659659033,-0.020506584308707897,0.368087589758723,-0.0021493944865310153,-0.011634791189328322,2.3472222222366668,3.402359597372809,-0.03669735369996058,3.6924400311642436,-0.033763024355343806,True,Solve_Succeeded,3,0.03380967699922621,0.03734328900463879,0.037749647002783604,True,3.5547788754896985e-08,
1.4,16.112,16.097,4.483333399999999,0.5973782803119216,-2.006818800136972,-0.012606159028847999,1.076243907640213,-0.02240579191242773,0.46964987709347394,-0.00347743301131276,-0.01447454739207267,2.5277777777933332,3.6924400311642436,-0.033763024355343806,3.9714505539784133,-0.030199811607512086,True,Solve_Succeeded,3,0.032269681003526784,0.03527699400001438,0.03559874000347918,True,1.810283556540137e-08,
1.5,16.212,16.199,4.483333399999999,0.7154641047517354,-2.0084483572418246,-0.01495450830876643,1.2424134080100455,-0.023612892523690768,0.5877291059432296,-0.005365880122235255,-0.01744736738453134,2.70833333335,3.9714505539784133,-0.030199811607512086,4.237190493423268,-0.02603998635277851,True,Solve_Succeeded,3,0.03422571299597621,0.03939974699460436,0.040146660001482815,True,3.9892657774254366e-08,
1.6,16.312,16.301,4.483333399999999,0.8508819328263336,-2.0106411264844293,-0.017375225535409346,1.4158046067749048,-0.023876572420721397,0.7231367826523978,-0.007934853811372287,-0.02040645865232313,2.8888888889066666,4.237190493423268,-0.02603998635277851,4.4888047508044,-0.02136687390728822,True,Solve_Succeeded,3,0.034747558005619794,0.039492089999839664,0.04013094899710268,True,1.0279708001969065e-07,
1.7,16.412,16.403,4.483333399999999,1.0039223993684283,-2.013492776972914,-0.019839071273726958,1.5897960462986778,-0.023512296799812395,0.8761637282796253,-0.011282018793640821,-0.02324063944320441,3.0694444444633335,4.4888047508044,-0.02136687390728822,4.728054916733142,-0.016325401637146002,True,Solve_Succeeded,3,0.03209840199997416,0.0350600499950815,0.03532768799777841,True,2.1051477827049316e-07,
1.8,16.512,16.505,4.483333399999999,1.1753598712116848,-2.0170968427296683,-0.022099676826209357,1.7742238685315932,-0.020903569678733722,1.0475863916291366,-0.015482703828536157,-0.025601908038693742,3.25000000002,4.728054916733142,-0.016325401637146002,4.95499811149099,-0.011177268796579215,True,Solve_Succeeded,3,0.0305417249983293,0.035144615001627244,0.03565182599413674,True,6.12373511841221e-07,
1.9,16.614,16.607,4.483333399999999,1.3657882634173553,-2.0214974550955267,-0.023995959718865936,1.9621189501183522,-0.016823748799277113,1.2380043215221324,-0.02052886679495511,-0.02720016072517774,3.430555555576667,4.95499811149099,-0.011177268796579215,5.161426821255131,-0.006117656658892251,True,Solve_Succeeded,5,0.04629499300062889,0.04953318300249521,0.04992533699987689,True,8.905121127941739e-07,
2.0,16.712,16.709,4.483333399999999,1.575163146946576,-2.02669723599488,-0.02556795569960738,2.147991665324541,-0.0127719112612839,1.447381588719192,-0.026323550530507778,-0.028007800058810678,3.6111111111333334,5.161426821255131,-0.006117656658892251,5.326559195708736,-0.0013258167367005869,True,Solve_Succeeded,4,0.043236609002633486,0.046825801000522915,0.047552035000990145,True,2.597060788644967e-07,
2.1,16.812,16.811,4.483333399999999,1.8039255247007104,-2.0326718899414216,-0.02650575600981466,2.3398405884382725,-0.006170542544157409,1.6761587335107544,-0.032752152468496644,-0.028030310894117023,3.7916666666900007,5.326559195708736,-0.0013258167367005869,5.443371505836113,0.002742197387989078,True,Solve_Succeeded,6,0.056740661995718256,0.0599609060009243,0.0602792049976415,True,1.0778089826841628e-07,
2.2,16.912,16.879,4.483333399999999,1.9672754895640518,-2.0370267723066564,-0.02671481515996082,2.4678565426766035,-6.0676286362719493e-05,1.839526793605877,-0.03730161026034706,-0.02757071257961368,3.972222222246667,5.443371505836113,0.002742197387989078,5.49999769034782,0.0048896748944826955,True,Solve_Succeeded,5,0.04185734900238458,0.04492467700038105,0.045408682999550365,True,1.3290408863483302e-07,
