elapsed_s,publish_time_s,odometry_time_s,commissioned_delay_ms,delay_prediction_steps,delay_prediction_model,x_m,y_m,yaw_rad,speed_mps,yaw_rate_radps,predicted_start_x_m,predicted_start_y_m,predicted_start_yaw_rad,predicted_start_speed_mps,projected_start_speed_mps,predicted_start_yaw_rate_radps,progress_m,lateral_error_m,yaw_error_rad,reference_speed_mps,published_speed_command_mps,published_steering_command_rad,next_speed_command_mps,next_steering_command_rad,first_delta_speed_mps,first_delta_yaw_rad,desired_next_speed_mps,desired_next_yaw_rad,raw_steering_command_rad,steering_command_saturated,solver_success,solver_status,solver_iterations,solver_time_s,mpc_total_compute_s,cycle_compute_s,deadline_met,constraint_violation,objective,warm_start_source,fallback_reason
95.1,110.031,110.019,4.4833333,1,learned_h2,-71.54117927231721,196.41857114503847,-2.9336582011489734,5.234572840453889,0.058944644533256305,-72.13761073730221,196.29065034147487,-2.927005331582894,5.239676498015293,5.239676498015293,0.0546806623465009,487.965530642022,0.002907013011723894,-0.0037023949063268446,5.4166666667,5.324036765762643,0.018130828644283066,5.323695515684588,0.01682550148105961,0.08401901766929491,0.012793936927183787,5.323695515684588,-2.91421139465571,0.01682550148105961,False,True,Solve_Succeeded,7,0.012260632000106853,0.015673927999159787,0.016112214005261194,True,1.3528733688872308e-11,0.31342026263248646,shifted_warm_start,
95.2,110.131,110.121,4.4833333,1,learned_h2,-72.06318386026267,196.30684767924984,-2.9279257559269842,5.2346415946893154,0.05406428862806782,-72.64871046180924,196.1779484276442,-2.9219094820384184,5.240000100308824,5.240000100308824,0.05060056690669047,488.4993651972704,0.0010620490408845408,-0.0031894500748355092,5.4166666667,5.323695515684588,0.01682550148105961,5.323380571399172,0.015787895899465988,0.08338047109034777,0.012004952397887809,5.323380571399172,-2.9099045296405306,0.015787895899465988,False,True,Solve_Succeeded,7,0.01361291999637615,0.016455572003906127,0.016951557001448236,True,1.41824330057716e-11,0.31327387656797084,shifted_warm_start,
95.3,110.231,110.223,4.4833333,1,learned_h2,-72.58457090118429,196.19225501516166,-2.92264532810705,5.234665215548111,0.0500435904146162,-73.15924306286638,196.06272043582038,-2.9171537485798664,5.24022237938655,5.24022237938655,0.047293783755567906,489.0331963295582,-0.0004546148737587461,-0.0024555826477619114,5.4166666667,5.323380571399172,0.015787895899465988,5.3230896735492,0.015100754582800533,0.08286729416264996,0.011482457263025046,5.3230896735492,-2.905671291316841,0.015100754582800533,False,True,Solve_Succeeded,7,0.013555013996665366,0.016223583996179514,0.016734111995901912,True,1.4807710613240488e-11,0.3237210140118716,shifted_warm_start,
95.4,110.331,110.325,4.4833333,1,learned_h2,-73.1053684504467,196.07501025392304,-2.917730133204672,5.234651282628318,0.04685670654763397,-73.66922793783951,195.9451211172064,-2.912649131610733,5.240351473150636,5.240351473150636,0.044939035889564515,489.5670237276515,-0.0015024341246441559,-0.0014161827197556318,5.4166666667,5.3230896735492,0.015100754582800533,5.322799081231758,0.014852828072387159,0.08244760808112168,0.011293936514304648,5.322799081231758,-2.9013551950964285,0.014852828072387159,False,True,Solve_Succeeded,7,0.011259582002821844,0.01390590200026054,0.014281985000707209,True,1.5432988220709376e-11,0.34369123015350844,shifted_warm_start,
95.5,110.431,110.427,4.4833333,1,learned_h2,-73.62559766574404,195.95528319585088,-2.913084064315789,5.234603705467464,0.044687156821878474,-74.17867430054197,195.82525142414048,-2.9082795303984015,5.2403947198729925,5.2403947198729925,0.04382160061489445,490.1008468717323,-0.0018992362976155558,-5.220653553950072e-05,5.4166666667,5.322799081231758,0.014852828072387159,5.322489443257141,0.01498675403495372,0.0820947233841483,0.011395772428076241,5.322489443257141,-2.896883757970325,0.01498675403495372,False,True,Solve_Succeeded,7,0.011610346002271399,0.01410147900605807,0.014560857001924887,True,1.5973000699887052e-11,0.3717169811237852,shifted_warm_start,
95.6,110.531,110.529,4.4833333,1,learned_h2,-74.14526915143315,195.83318702657002,-2.908585839028047,5.23452337344549,0.04381581009060969,-74.68757719264076,195.70314791679988,-2.903909406258397,5.24035667899661,5.24035667899661,0.04403139528983943,490.6346630171432,-0.0016249882253645586,0.0010110475012798936,5.4166666667,5.322489443257141,0.01498675403495372,5.3221504402385955,0.015395268713515224,0.08179376124198522,0.011706402755334428,5.3221504402385955,-2.8922030035030626,0.015395268713515224,False,True,Solve_Succeeded,7,0.00985445699916454,0.01212845099507831,0.012497611001890618,True,1.6541434888495132e-11,0.40608292195727635,shifted_warm_start,
95.7,110.631,110.631,4.4833333,1,learned_h2,-74.66437893874762,195.7087668070156,-2.9041023146380067,5.234412513923914,0.04420368195546616,-75.19591820725468,195.57878881255849,-2.8994306682929962,5.240244306137267,5.240244306137267,0.04526564815886553,491.168470202638,-0.0008851885876694898,0.001715764734920633,5.4166666667,5.3221504402385955,0.015395268713515224,5.321778616960778,0.015989870010268945,0.08153431082351009,0.012158531418248415,5.321778616960778,-2.887272136874748,0.015989870010268945,False,True,Solve_Succeeded,7,0.010161243000766262,0.012872965999122243,0.013390795000304934,True,1.6996182239381596e-11,0.4456180145269394,shifted_warm_start,
95.8,110.731,110.699,4.4833333,1,learned_h2,-75.010131331857,195.62452162545716,-2.9010631400828717,5.234318274980876,0.04524323404762367,-75.70370923406307,195.45210905944543,-2.8948105210324004,5.240112325917819,5.240112325917819,0.046796667215220106,491.5243361045279,-0.000214959921816075,0.002044372278585449,5.4166666667,5.321778616960778,0.015989870010268945,5.321405842990359,0.01675466873737999,0.08129351707253964,0.012740076443082525,5.321405842990359,-2.882070444589318,0.01675466873737999,False,True,Solve_Succeeded,7,0.010673927004972938,0.013979809999000281,0.014368869000463746,True,1.7479351299698465e-11,0.4902683589475154,shifted_warm_start,
95.9,110.831,110.801,4.4833333,1,learned_h2,-75.52825665534426,195.49615869232943,-2.8963703773927434,5.234162447974811,0.04709122959115494,-76.21083096240557,195.32301156874826,-2.8899335266540387,5.2398816743625245,5.2398816743625245,0.049168533872963195,492.0581260703363,0.0009711724723745909,0.0023837703133282595,5.4166666667,5.321405842990359,0.01675466873737999,5.320980275962529,0.017577456193457467,0.08109860160000472,0.013365715496360257,5.320980275962529,-2.8765678111576785,0.017577456193457467,False,True,Solve_Succeeded,7,0.010383649998402689,0.013678912997420412,0.0143458919992554,True,1.7820411812863313e-11,0.5385220511391466,shifted_warm_start,
96.0,110.931,110.903,4.4833333,1,learned_h2,-76.04574398653435,195.36531723281013,-2.891463082589668,5.233983877650001,0.04944343680433238,-76.7172785995603,195.19137735302616,-2.8847977685322084,5.239600877856718,5.239600877856718,0.05174109160061345,492.5919047006646,0.00230060033855728,0.0025921898606409144,5.4166666667,5.320980275962529,0.017577456193457467,5.3205272889936355,0.018465117515252403,0.08092641113691744,0.014040683964701553,5.3205272889936355,-2.870757084567507,0.018465117515252403,False,True,Solve_Succeeded,7,0.012263641001482029,0.014678503997856751,0.015006371999334078,True,1.816147232602816e-11,0.5905553913342884,shifted_warm_start,
